GENE	BF
DEFB105B	-5.830
DEFB106B	-6.012
DEFB107A	-2.324
DEFB107B	-5.214
DEFB108B	-12.028
DEFB110	-14.083
DEFB112	-18.766
DEFB113	-13.073
DEFB114	-2.184
DEFB115	-12.251
DEFB116	-17.147
DEFB118	-5.438
DEFB119	-32.124
DEFB121	-10.080
DEFB123	-7.189
DEFB124	-8.728
DEFB125	-9.374
DEFB126	-11.395
DEFB127	-9.529
DEFB128	-2.687
DEFB129	7.261
DEFB132	-16.471
DEFB134	-2.733
DEFB135	-2.675
DEFB136	-4.188
DEFB4A	-2.976
DEFB4B	-3.591
DEGS1	-16.839
DEGS2	-23.008
DEK	-23.354
DENND1A	-13.725
DENND1B	-14.313
DENND1C	-12.825
DENND2A	-15.606
DENND2C	-14.406
DENND2D	-7.603
DENND3	-20.371
DENND4A	-15.535
DENND4B	-19.381
DENND4C	-17.395
DENND5A	-16.270
DENND5B	-16.273
DENND6A	-16.003
DENND6B	-10.350
DENR	0.903
DEPDC1	-13.699
DEPDC1B	-19.668
DEPDC4	-14.288
DEPDC5	-8.224
DEPDC7	-10.260
DEPTOR	-17.144
DERA	-12.628
DERL1	-13.529
DERL2	-32.659
DERL3	-7.916
DES	-16.958
DESI1	-14.840
DESI2	-16.511
DET1	-11.618
DEXI	1.063
DFFA	-23.802
DFFB	-16.818
DFNA5	-12.282
DFNB31	-17.693
DFNB59	-14.615
DGAT1	-22.977
DGAT2	-23.225
DGAT2L6	-16.193
DGCR14	24.377
DGCR2	-19.552
DGCR6	-7.956
DGCR6L	-9.280
DGCR8	1.250
DGKA	-18.193
DGKB	-18.105
DGKD	-18.309
DGKE	-15.730
DGKG	-13.828
DGKH	-14.767
DGKI	-15.999
DGKQ	-19.012
DGKZ	5.984
DGUOK	-21.851
DHCR24	-11.998
DHCR7	-16.391
DHDDS	109.350
DHDH	-25.876
DHFR	5.756
DHFRL1	17.568
DHH	-21.674
DHODH	-19.482
DHPS	-0.849
DHRS1	-9.547
DHRS11	-21.582
DHRS12	-7.497
DHRS13	-14.434
DHRS2	-12.860
DHRS3	-16.227
DHRS4	-13.213
DHRS4L2	-13.885
DHRS7	-16.414
DHRS7B	-18.805
DHRS7C	-14.360
DHRS9	-23.965
DHRSX	-8.078
DHTKD1	-11.765
DHX15	52.223
DHX16	28.666
DHX29	-8.379
DHX30	-0.563
DHX32	-15.005
DHX33	1.901
DHX34	-18.626
DHX35	-15.508
DHX36	34.188
DHX37	33.913
DHX38	31.547
DHX40	-14.053
DHX57	-5.298
DHX58	-16.583
DHX8	40.266
DHX9	12.193
DIABLO	-8.514
DIAPH1	-12.823
DIAPH2	-16.345
DIAPH3	-13.481
DICER1	-11.542
DIDO1	-13.815
DIEXF	22.191
DIMT1	22.267
DIO1	-30.987
DIO2	-16.199
DIO3	-18.319
DIP2A	-21.425
DIP2B	-10.312
DIP2C	-15.864
DIRAS1	-21.277
DIRAS2	-21.232
DIRAS3	-17.985
DIRC1	-13.720
DIRC2	-11.027
DIS3	-10.497
DIS3L	-16.446
DIS3L2	-11.782
DISC1	-39.686
DISP1	-17.906
DISP2	-22.873
DIXDC1	-14.529
DKC1	22.570
DKK1	-13.301
DKK2	-15.465
DKK3	-9.693
DKK4	-11.896
DKKL1	-17.926
DLAT	-9.526
DLC1	-44.565
DLD	-2.544
DLEC1	-10.341
DLEU7	-12.410
DLG1	-22.388
DLG2	-28.377
DLG3	-29.350
DLG4	-14.608
DLG5	-13.297
DLGAP1	-16.701
DLGAP2	-14.974
DLGAP3	-20.129
DLGAP4	-15.326
DLGAP5	-8.954
DLK1	-3.935
DLK2	-20.813
DLL1	-9.207
DLL3	-21.188
DLL4	-19.155
DLST	0.822
DLX1	-15.514
DLX2	-13.121
DLX3	-14.935
DLX4	-19.999
DLX5	-18.997
DLX6	-20.839
DMAP1	41.142
DMBT1	-20.049
DMBX1	-23.561
DMC1	-12.957
DMD	-42.217
DMGDH	-16.022
DMKN	-37.653
DMP1	-11.952
DMPK	-17.898
DMRT1	-15.875
DMRT2	-28.021
DMRT3	-16.908
DMRTA1	-9.534
DMRTA2	-11.956
DMRTB1	-10.100
DMRTC1	-1.006
DMRTC1B	-4.819
DMRTC2	-6.538
DMTF1	-17.123
DMTN	-15.173
DMWD	-18.632
DMXL1	-9.313
DMXL2	-17.080
DNAAF1	-13.806
DNAAF2	-18.591
DNAAF3	-20.224
DNAH1	-17.352
DNAH10	-19.379
DNAH11	-12.506
DNAH12	-13.845
DNAH14	-19.809
DNAH2	-14.902
DNAH3	-13.898
DNAH5	-12.008
DNAH6	-16.534
DNAH7	-17.048
DNAH9	-25.877
DNAI1	-21.727
DNAI2	-18.591
DNAJA1	-2.283
DNAJA2	-13.883
DNAJA3	26.565
DNAJA4	-10.132
DNAJB1	-13.415
DNAJB11	-12.679
DNAJB12	-7.898
DNAJB13	-23.168
DNAJB14	-14.605
DNAJB2	-17.674
DNAJB4	-7.967
DNAJB5	-28.122
DNAJB6	-7.167
DNAJB7	-16.959
DNAJB8	-14.481
DNAJB9	-14.164
DNAJC1	-16.751
DNAJC10	-11.188
DNAJC11	-8.089
DNAJC12	-11.238
DNAJC13	-1.465
DNAJC14	-16.978
DNAJC15	-14.136
DNAJC16	-11.486
DNAJC17	17.096
DNAJC18	-15.260
DNAJC19	-12.402
DNAJC2	-6.154
DNAJC21	-18.057
DNAJC22	-17.151
DNAJC24	-9.130
DNAJC25	-20.766
DNAJC27	-14.144
DNAJC28	-16.739
DNAJC3	-7.124
DNAJC30	-9.408
DNAJC4	-10.833
DNAJC5	-14.648
DNAJC5B	-19.343
DNAJC5G	-21.097
DNAJC6	-14.496
DNAJC7	-15.231
DNAJC8	0.819
DNAJC9	-16.580
DNAL1	-22.327
DNAL4	-16.236
DNALI1	-23.352
DNASE1	-10.250
DNASE1L1	-17.006
DNASE1L2	-19.769
DNASE1L3	-19.818
DNASE2	-16.726
DNASE2B	-17.078
DND1	-45.810
DNER	-16.177
DNHD1	-13.022
DNLZ	3.988
DNM1	-11.705
DNM1L	-6.600
DNM2	61.814
DNM3	-10.557
DNMBP	-18.901
DNMT1	-18.394
DNMT3A	-34.026
DNMT3B	-15.784
DNMT3L	-9.485
DNPEP	-10.530
DNPH1	-15.013
DNTT	-12.336
DNTTIP1	-11.549
DNTTIP2	9.182
DOC2A	-17.687
DOCK10	-20.924
DOCK11	-13.654
DOCK2	-15.864
DOCK3	-17.276
DOCK4	-15.791
DOCK5	-16.499
DOCK6	-11.221
DOCK7	-0.153
DOCK8	-16.974
DOCK9	-13.202
DOHH	-5.358
DOK1	-13.230
DOK2	-20.198
DOK3	-12.414
DOK4	-17.559
DOK5	-13.074
DOK6	-8.165
DOK7	-12.662
DOLK	-13.096
DOLPP1	-11.250
DONSON	60.496
DOPEY1	-19.232
DOPEY2	-16.198
DOT1L	-15.405
DPAGT1	6.777
DPCD	-7.504
DPCR1	-19.695
DPEP1	-11.758
DPEP2	-14.964
DPEP3	-12.902
DPF1	-10.895
DPF2	-11.810
DPF3	-17.769
DPH1	-14.200
DPH2	-11.975
DPH3	22.827
DPH5	-23.693
DPH6	-18.891
DPH7	-18.202
DPM1	-10.793
DPM2	-11.616
DPM3	-10.569
DPP10	-17.101
DPP3	-23.650
DPP4	-13.504
DPP7	-15.103
DPP8	-13.415
DPP9	-16.937
DPPA2	-17.690
DPPA3	-8.843
DPPA4	-14.864
DPPA5	-14.607
DPRX	-13.678
DPT	-16.960
DPY19L1	-14.031
DPY19L2	-6.264
DPY19L3	-16.468
DPY19L4	4.673
DPY30	11.676
DPYD	-17.851
DPYS	-28.239
DPYSL2	-18.858
DPYSL3	-12.140
DPYSL4	-13.830
DPYSL5	-12.943
DQX1	-15.115
DR1	16.965
DRAM1	-5.319
DRAM2	-15.717
DRAP1	-2.802
DRAXIN	-17.446
DRC1	-12.224
DRD1	-18.889
DRD2	-16.730
DRD3	-14.961
DRD4	-16.236
DRD5	8.044
DRG1	-5.548
DRG2	-12.848
DRGX	-16.320
DROSHA	-3.017
DRP2	-14.498
DSC1	-14.092
DSC2	-17.095
DSC3	-14.680
DSCAM	-17.654
DSCAML1	-12.593
DSCC1	-14.681
DSCR3	-12.711
DSCR4	2.037
DSE	-18.241
DSEL	-10.794
DSG1	-10.668
DSG2	-11.578
DSG3	-14.917
DSG4	-16.692
DSN1	18.336
DSP	-17.900
DSPP	-16.275
DST	-15.641
DSTN	0.045
DSTYK	-10.357
DTD1	-11.649
DTD2	-13.632
DTHD1	-17.096
DTL	73.036
DTNA	-56.893
DTNB	-15.102
DTNBP1	-3.651
DTWD1	-15.975
DTWD2	-18.194
DTX1	-16.132
DTX2	-20.041
DTX3	-18.935
DTX3L	-16.496
DTX4	-13.551
DTYMK	37.608
DUOX1	-9.213
DUOX2	-19.745
DUOXA1	-15.974
DUOXA2	-18.660
DUPD1	-12.285
DUS1L	-14.716
DUS2	-11.205
DUS3L	-21.068
DUS4L	-12.566
DUSP1	-11.048
DUSP10	-37.609
DUSP11	-15.279
DUSP12	-2.351
DUSP13	-34.117
DUSP14	-29.950
DUSP15	-21.439
DUSP16	-15.216
DUSP18	-18.118
DUSP19	-11.759
DUSP2	-14.286
DUSP21	-13.887
DUSP22	-11.476
DUSP23	-17.421
DUSP26	-12.767
DUSP27	-18.217
DUSP28	-14.862
DUSP3	-13.313
DUSP4	-14.601
DUSP5	-14.603
DUSP6	-19.786
DUSP7	-14.878
DUSP8	-9.434
DUSP9	-17.443
DUT	10.626
DUXA	9.077
DVL1	-11.998
DVL2	-16.329
DVL3	-16.209
DXO	-15.158
DYDC1	-7.837
DYDC2	-10.580
DYM	-11.823
DYNAP	-15.497
DYNC1H1	21.109
DYNC1I1	-18.768
DYNC1I2	35.267
DYNC1LI1	-13.674
DYNC1LI2	-18.913
DYNC2H1	-15.856
DYNC2LI1	-11.769
DYNLL1	-11.029
DYNLL2	-12.094
DYNLRB1	23.257
DYNLRB2	-15.450
DYNLT1	-13.535
DYNLT3	-13.605
DYRK1A	-9.134
DYRK1B	-14.096
DYRK2	-14.719
DYRK3	-13.806
DYRK4	-15.007
DYSF	-14.367
DYTN	-18.622
DYX1C1	-17.856
DZANK1	-16.016
DZIP1	-16.683
DZIP1L	-15.030
DZIP3	-16.381
E2F1	-11.595
E2F2	-18.842
E2F3	2.098
E2F4	-14.807
E2F5	-15.259
E2F6	-6.046
E2F7	-20.456
E2F8	-20.365
E4F1	1.036
EAF1	-19.421
EAF2	-18.260
EAPP	13.424
EARS2	-11.967
EBAG9	-11.713
EBF1	-18.940
EBF2	-8.469
EBF3	-13.029
EBF4	-15.423
EBI3	-10.910
EBLN1	1.073
EBLN2	-15.336
EBNA1BP2	8.549
EBP	-18.156
EBPL	-5.573
ECD	53.984
ECE1	-12.027
ECE2	-25.164
ECEL1	-14.678
ECH1	-12.954
ECHDC1	-34.834
ECHDC2	-10.220
ECHDC3	-12.822
ECHS1	-22.646
ECI1	-11.296
ECI2	-15.303
ECM1	-17.782
ECM2	-23.115
ECSIT	18.555
ECT2	-4.369
ECT2L	-10.234
EDA	-10.919
EDA2R	-18.005
EDAR	-25.805
EDARADD	-17.102
EDC3	-14.381
EDC4	-4.924
EDDM3A	-18.210
EDDM3B	-12.665
EDEM1	-13.996
EDEM2	-16.306
EDEM3	-15.742
EDF1	-10.164
EDIL3	-15.917
EDN1	-18.092
EDN2	-23.534
EDN3	-17.069
EDNRA	-24.614
EDNRB	-17.448
EEA1	-10.375
EED	-17.126
EEF1A1	34.409
EEF1A2	-11.061
EEF1B2	4.536
EEF1D	-30.519
EEF1E1	-6.577
EEF1G	-0.814
EEF2	93.457
EEF2K	-15.003
EEFSEC	-11.452
EEPD1	-14.405
EFCAB1	-17.535
EFCAB11	-29.029
EFCAB12	-12.405
EFCAB13	-20.342
EFCAB14	-25.602
EFCAB2	-18.756
EFCAB3	-16.061
EFCAB4A	-14.073
EFCAB4B	-18.011
EFCAB5	-22.632
EFCAB6	-14.215
EFCAB7	-13.831
EFCAB9	-19.844
EFCC1	-15.084
EFEMP1	-19.747
EFEMP2	-18.306
EFHB	-19.324
EFHC1	-17.328
EFHC2	-16.842
EFHD1	-29.833
EFHD2	-8.528
EFNA1	-25.235
EFNA2	-14.717
EFNA3	-9.812
EFNA4	-15.171
EFNA5	-15.668
EFNB1	-16.743
EFNB2	-16.594
EFNB3	-15.889
EFR3A	-18.811
EFR3B	-15.304
EFS	-12.627
EFTUD1	-6.470
EFTUD2	64.144
EGF	-13.357
EGFL6	-16.535
EGFL7	-10.982
EGFL8	-23.838
EGFLAM	-47.803
EGFR	-19.433
EGLN1	-17.603
EGLN2	-16.404
EGLN3	-20.820
EGR1	-14.625
EGR2	21.342
EGR3	-15.359
EGR4	-13.529
EHBP1	-19.158
EHBP1L1	-18.796
EHD1	-10.355
EHD2	-9.918
EHD3	-16.349
EHD4	-15.904
EHF	-16.622
EHHADH	-17.416
EHMT1	-10.656
EHMT2	-4.102
EID1	-12.290
EID2	-24.292
EID2B	-24.491
EID3	-19.392
EIF1	4.201
EIF1AD	-10.612
EIF1AX	33.111
EIF1AY	20.274
EIF1B	-16.340
EIF2A	-15.507
EIF2AK1	-14.547
EIF2AK2	-17.413
EIF2AK3	-19.539
EIF2AK4	-18.548
EIF2B1	2.151
EIF2B2	64.463
EIF2B3	35.841
EIF2B4	73.500
EIF2B5	51.657
EIF2D	-16.892
EIF2S1	67.062
EIF2S2	38.362
EIF2S3	67.206
EIF3A	51.281
EIF3B	51.554
EIF3C	12.478
EIF3CL	9.889
EIF3D	54.390
EIF3E	18.595
EIF3F	42.282
EIF3G	-3.973
EIF3H	-21.590
EIF3I	51.984
EIF3J	2.495
EIF3K	-5.859
EIF3L	-5.371
EIF3M	19.622
EIF4A1	24.187
EIF4A2	-11.858
EIF4A3	121.492
EIF4B	-0.519
EIF4E	55.717
EIF4E1B	-19.099
EIF4E2	-1.768
EIF4E3	-24.338
EIF4EBP1	-13.729
EIF4EBP2	-2.043
EIF4EBP3	-11.281
EIF4ENIF1	-8.496
EIF4G1	10.435
EIF4G2	7.392
EIF4G3	-16.820
EIF4H	-1.411
EIF5	26.285
EIF5A	8.560
EIF5A2	-21.864
EIF5AL1	1.868
EIF5B	8.543
EIF6	31.778
ELAC1	-12.473
ELAC2	28.304
ELANE	-20.923
ELAVL1	-6.791
ELAVL2	-15.093
ELAVL3	-11.057
ELAVL4	-8.074
ELF1	-14.563
ELF2	-5.574
ELF3	-13.743
ELF4	-16.115
ELF5	-24.282
ELFN1	-21.932
ELFN2	-22.185
ELK1	-1.275
ELK3	-16.405
ELK4	-9.278
ELL	32.024
ELL2	-9.591
ELL3	-17.807
ELMO1	-23.535
ELMO2	-17.366
ELMO3	-16.468
ELMOD1	-19.958
ELMOD2	-10.525
ELMOD3	-11.705
ELMSAN1	-11.112
ELN	-15.538
ELOF1	-7.595
ELOVL1	-11.282
ELOVL2	-14.504
ELOVL3	-17.086
ELOVL4	-5.364
ELOVL5	-42.022
ELOVL6	-14.556
ELOVL7	-15.750
ELP2	10.911
ELP3	18.329
ELP4	40.068
ELP5	27.768
ELP6	-3.905
ELSPBP1	-24.957
ELTD1	-17.741
EMB	-14.412
EMC1	-26.948
EMC10	-15.166
EMC2	-11.358
EMC3	4.453
EMC4	-9.342
EMC6	-13.990
EMC7	-4.651
EMC8	-12.620
EMC9	-8.882
EMCN	-19.260
EMD	-20.448
EME1	-21.241
EME2	-19.061
EMID1	-15.896
EMILIN1	-17.885
EMILIN2	-22.040
EMILIN3	-16.868
EML1	-19.799
EML2	-10.449
EML3	-16.879
EML4	-19.427
EML5	-9.945
EML6	-15.638
EMP1	-12.213
EMP2	-8.995
EMP3	-14.079
EMR1	-23.526
EMR2	-12.376
EMR3	-16.786
EMX1	-16.439
EMX2	-12.665
EN1	-19.938
EN2	-15.869
ENAH	-16.767
ENAM	-18.067
ENC1	-32.266
ENDOD1	-12.975
ENDOG	-6.679
ENDOU	-17.791
ENDOV	-22.903
ENG	-20.948
ENGASE	-16.729
ENHO	-4.731
ENKD1	-17.720
ENKUR	-12.886
ENO1	-14.222
ENO2	-12.968
ENO3	-11.972
ENOPH1	-14.562
ENOSF1	-14.763
ENOX1	-16.933
ENOX2	-19.578
ENPEP	-15.460
ENPP1	-13.814
ENPP2	-21.567
ENPP3	-9.023
ENPP4	-25.688
ENPP5	-9.714
ENPP6	-18.648
ENPP7	-7.524
ENSA	-24.332
ENTHD1	-13.525
ENTHD2	-18.960
ENTPD1	-10.697
ENTPD2	-19.172
ENTPD3	-17.921
ENTPD4	-15.089
ENTPD5	-10.512
ENTPD6	-14.021
ENTPD7	-6.834
ENTPD8	-16.639
ENY2	-4.108
EOGT	-14.220
EOMES	-14.599
EP300	-12.507
EP400	-24.277
EPAS1	-20.798
EPB41	-16.237
EPB41L1	-13.701
EPB41L2	-6.546
EPB41L3	-15.389
EPB41L4A	-15.362
EPB41L4B	-20.361
EPB41L5	-8.124
EPB42	-20.924
EPC1	-5.192
EPC2	-12.102
EPCAM	-3.870
EPDR1	-39.654
EPG5	-10.094
EPGN	-20.841
EPHA1	-15.973
EPHA10	-14.624
EPHA2	-17.390
EPHA3	-18.140
EPHA4	-16.923
EPHA5	-19.824
EPHA6	-22.514
EPHA7	-17.928
EPHA8	-14.164
EPHB1	-20.305
EPHB2	-18.037
EPHB3	-15.376
EPHB4	-17.459
EPHB6	-16.401
EPHX1	-15.868
EPHX2	-10.594
EPHX3	-20.526
EPHX4	-10.838
EPM2A	-12.513
EPM2AIP1	-9.624
EPN1	-9.774
EPN2	-16.907
EPN3	-11.404
EPO	-17.955
EPOR	-17.568
EPPIN	-15.528
EPPIN-WFDC6	-5.108
EPRS	70.624
EPS15	-14.597
EPS15L1	-18.283
EPS8	-14.439
EPS8L1	-10.996
EPS8L2	-12.115
EPS8L3	-19.250
EPSTI1	-13.256
EPT1	-13.134
EPX	-20.550
EPYC	-14.175
EQTN	-17.112
ERAL1	-13.211
ERAP1	-20.196
ERAP2	-18.364
ERAS	-12.033
ERBB2	-17.887
ERBB2IP	-6.107
ERBB3	-16.085
ERBB4	-15.989
ERC1	-19.656
ERC2	-18.925
ERCC1	-7.876
ERCC2	9.987
ERCC3	28.977
ERCC4	-14.671
ERCC5	-14.370
ERCC6	-13.269
ERCC6-PGBD3	1.217
ERCC6L	-9.909
ERCC6L2	-7.737
ERCC8	-13.136
EREG	-18.154
ERF	-16.383
ERG	-13.896
ERGIC1	-19.240
ERGIC2	-16.237
ERGIC3	-15.571
ERH	95.757
ERI1	-7.560
ERI2	-9.605
ERI3	-16.244
ERICH1	-18.205
ERLEC1	-17.991
ERLIN1	-12.430
ERLIN2	2.567
ERMAP	-16.426
ERMARD	-10.859
ERMN	-16.769
ERMP1	-12.256
ERN1	-13.738
ERN2	-17.837
ERO1L	-16.441
ERO1LB	-8.375
ERP27	-15.162
ERP29	-11.817
ERP44	-23.441
ERRFI1	-17.885
ERV3-1	-18.026
ERVFRD-1	-8.472
ERVV-1	-0.399
ERVV-2	-3.759
ERVW-1	1.890
ESAM	-10.750
ESCO1	-11.525
ESCO2	-4.473
ESD	-15.541
ESF1	1.950
ESM1	-21.447
ESPL1	52.551
ESPN	-16.113
ESPNL	-15.829
ESR1	-9.429
ESR2	-11.111
ESRP1	-13.755
ESRP2	-14.031
ESRRA	-14.569
ESRRB	-18.939
ESRRG	-11.055
ESX1	-16.791
ESYT1	-11.872
ESYT2	-9.386
ESYT3	-15.160
ETAA1	-24.761
ETF1	54.133
ETFA	-20.144
ETFB	-13.202
ETFDH	-22.311
ETHE1	-16.527
ETNK1	-10.292
ETNK2	-13.393
ETNPPL	-15.849
ETS1	-16.547
ETS2	-19.585
ETV1	-14.245
ETV2	-25.239
ETV3	-26.236
ETV3L	-10.069
ETV4	-16.425
ETV5	-8.812
ETV6	-19.600
ETV7	-39.015
EVA1A	-17.630
EVA1B	-24.985
EVA1C	-15.532
EVC	-15.067
EVC2	-16.307
EVI2A	-17.224
EVI2B	-26.464
EVI5	-8.024
EVI5L	-11.151
EVL	-20.538
EVPL	-9.917
EVPLL	-20.805
EVX1	-19.469
EVX2	-16.172
EWSR1	-0.840
EXD1	-18.817
EXD2	-12.685
EXD3	-20.640
EXO1	-15.279
EXO5	-21.110
EXOC1	-4.779
EXOC2	-8.951
EXOC3	3.817
EXOC3L1	-17.179
EXOC3L2	-11.078
EXOC3L4	-24.989
EXOC4	-9.435
EXOC5	1.510
EXOC6	-14.329
EXOC6B	-12.524
EXOC7	-7.284
EXOC8	-29.883
EXOG	-7.546
EXOSC1	-13.922
EXOSC10	-3.865
EXOSC2	57.739
EXOSC3	58.634
EXOSC4	31.037
EXOSC5	23.716
EXOSC6	56.258
EXOSC7	25.861
EXOSC8	38.053
EXOSC9	43.373
EXPH5	-14.819
EXT1	-14.960
EXT2	-14.123
EXTL1	-17.580
EXTL2	-9.571
EXTL3	-6.441
EYA1	-16.753
EYA2	-18.800
EYA3	-16.842
EYA4	-16.562
EYS	-19.638
EZH1	-9.207
EZH2	-8.688
EZR	-15.566
F10	-16.206
F11	-11.808
F11R	-12.902
F12	-16.717
F13A1	-17.519
F13B	-14.557
F2	-5.145
F2R	-7.782
F2RL1	-18.211
F2RL2	-21.937
F2RL3	-21.717
F3	-14.478
F5	-15.639
F7	-14.612
F8	-30.034
F8A3	-4.302
F9	-6.915
FA2H	-17.847
FAAH	-20.906
FAAH2	-18.390
FABP1	-23.442
FABP12	-19.227
FABP2	-16.135
FABP3	-18.467
FABP4	-14.026
FABP5	-2.339
FABP6	-22.242
FABP7	-17.250
FADD	-13.887
FADS1	-22.209
FADS2	-14.534
FADS3	-18.004
FADS6	-15.458
FAF1	-17.475
FAF2	16.601
FAH	-17.598
FAHD1	-10.204
FAHD2A	-9.090
FAHD2B	-4.572
FAIM	-13.209
FAIM2	-19.567
FAIM3	-13.000
FAM101A	-12.766
FAM102A	-16.303
FAM102B	-20.972
FAM103A1	18.935
FAM104A	-17.465
FAM104B	-2.060
FAM105A	-10.192
FAM105B	-18.529
FAM107A	-16.672
FAM107B	-26.625
FAM109A	-14.909
FAM109B	-16.887
FAM110A	-14.504
FAM110B	-16.053
FAM110C	-13.208
FAM110D	-14.192
FAM111A	-18.264
FAM111B	-21.439
FAM114A1	-15.869
FAM114A2	-10.580
FAM115A	-3.972
FAM115C	-15.881
FAM117A	-12.668
FAM117B	-20.221
FAM118A	-23.367
FAM118B	-10.794
FAM120A	-16.305
FAM120AOS	-15.034
FAM120B	-31.194
FAM120C	-36.097
FAM122A	-6.676
FAM122B	-15.369
FAM122C	-39.602
FAM124A	-22.464
FAM124B	-20.040
FAM126A	-13.504
FAM126B	-16.818
FAM127A	-8.671
FAM127B	-7.372
FAM127C	-8.348
FAM129A	-17.973
FAM129B	-19.944
FAM129C	-16.967
FAM131A	-19.213
FAM131B	-15.420
FAM131C	-12.569
FAM132A	-12.066
FAM133A	-7.098
FAM133B	-0.005
FAM134A	-23.280
FAM134B	-20.478
FAM134C	-12.631
FAM135A	-17.779
FAM135B	-20.257
FAM136A	-0.099
FAM13A	-12.992
FAM13B	-14.899
FAM13C	-14.381
FAM149A	-9.840
FAM149B1	-20.732
FAM150A	-21.199
FAM150B	-16.137
FAM151A	-20.401
FAM151B	-15.245
FAM153A	-7.242
FAM153B	-7.628
FAM154A	-20.506
FAM154B	-9.442
FAM155A	-15.273
FAM155B	-9.870
FAM156A	-2.972
FAM156B	-7.803
FAM159A	-18.942
FAM159B	-19.425
FAM160A1	-16.438
FAM160A2	-16.100
FAM160B1	-16.299
FAM160B2	-15.202
FAM161A	-53.756
FAM161B	-19.609
FAM162A	-10.310
FAM162B	-10.524
FAM163A	-16.552
FAM163B	-16.673
FAM166A	-8.872
FAM166B	-18.426
FAM167A	-0.957
FAM167B	-8.460
FAM168A	3.957
FAM168B	-14.814
FAM169A	-30.824
FAM169B	-16.184
FAM170A	-14.869
FAM170B	-16.445
FAM171A1	-14.672
FAM171A2	-19.970
FAM171B	-8.661
FAM172A	-17.977
FAM173A	-6.726
FAM173B	-17.172
FAM174A	-18.294
FAM174B	-18.097
FAM175A	-11.994
FAM175B	-15.224
FAM177A1	-25.666
FAM177B	-9.613
FAM178A	-16.871
FAM178B	-38.221
FAM179A	-15.291
FAM179B	-13.574
FAM180A	-19.467
FAM181A	-15.152
FAM181B	-17.072
FAM183A	-20.208
FAM184A	-15.160
FAM184B	-19.836
FAM185A	-12.826
FAM186A	-11.948
FAM186B	-15.796
FAM187B	-10.647
FAM188A	-15.071
FAM188B	-14.266
FAM189A1	-25.684
FAM189A2	-14.179
FAM189B	-15.628
FAM192A	-10.612
FAM193A	-16.838
FAM193B	-13.836
FAM194A	-17.028
FAM194B	-15.393
FAM195A	-10.822
FAM195B	-23.405
FAM196A	-15.678
FAM196B	-21.456
FAM198A	-19.851
FAM198B	-16.649
FAM199X	-15.107
FAM19A1	-19.393
FAM19A2	-24.558
FAM19A3	-20.317
FAM19A4	-17.677
FAM19A5	-18.005
FAM200A	-3.834
FAM200B	-14.898
FAM203A	-30.050
FAM204A	2.494
FAM205A	-17.943
FAM206A	-13.947
FAM207A	-6.169
FAM208A	-14.583
FAM208B	-20.497
FAM209A	-11.354
FAM209B	-9.881
FAM20A	-18.185
FAM20B	-12.334
FAM20C	-12.403
FAM210A	-5.286
FAM210B	-16.299
FAM211A	-22.051
FAM211B	-11.896
FAM212A	-14.203
FAM212B	-15.076
FAM213A	-15.181
FAM213B	-17.245
FAM214A	-11.044
FAM214B	-13.203
FAM216A	-29.078
FAM216B	-10.640
FAM217A	-14.151
FAM217B	-10.658
FAM218A	-11.965
FAM219A	-17.943
FAM219B	-21.427
FAM21B	-1.413
FAM21C	-7.089
FAM220A	-12.301
FAM221A	-18.710
FAM221B	-16.420
FAM222A	-19.748
FAM222B	-9.913
FAM227B	-22.397
FAM228A	-11.652
FAM229A	-15.221
FAM229B	-12.816
FAM24A	-16.271
FAM24B	-20.112
FAM25A	0.972
FAM26D	-16.512
FAM26E	-16.687
FAM26F	-32.612
FAM32A	22.597
FAM35A	-3.683
FAM3A	-23.615
FAM3B	-17.488
FAM3C	-12.319
FAM3D	-19.274
FAM43A	-16.161
FAM43B	-13.475
FAM45A	-6.411
FAM46A	-14.420
FAM46B	-12.738
FAM46C	-14.445
FAM46D	-12.141
FAM47A	-19.206
FAM47B	-10.762
FAM47C	-12.702
FAM47E	-10.189
FAM47E-STBD1	-17.889
FAM49A	-26.367
FAM49B	-19.681
FAM50A	-3.693
FAM50B	-17.903
FAM53A	-14.673
FAM53B	-12.484
FAM53C	-22.670
FAM57A	-17.946
FAM57B	-16.012
FAM60A	-1.460
FAM63A	-18.838
FAM63B	-13.995
FAM64A	-17.021
FAM65A	-15.366
FAM65B	-15.230
FAM65C	-18.196
FAM69A	-0.837
FAM69B	-12.724
FAM69C	-21.510
FAM71A	-9.866
FAM71B	-13.278
FAM71C	-21.817
FAM71D	-16.449
FAM71E1	-10.448
FAM71F1	-15.553
FAM71F2	-17.621
FAM72D	-13.809
FAM73A	-18.101
FAM73B	-16.598
FAM76A	-12.852
FAM76B	-8.852
FAM78A	-23.192
FAM78B	-17.722
FAM81A	-21.679
FAM81B	-12.686
FAM83A	-15.309
FAM83B	-15.242
FAM83C	-12.821
FAM83D	-3.735
FAM83E	-3.913
FAM83F	-16.940
FAM83G	-14.151
FAM83H	-17.883
FAM84A	-15.899
FAM84B	-16.886
FAM86A	7.103
FAM86B1	10.176
FAM86B2	-0.360
FAM86C1	5.172
FAM89A	-21.106
FAM89B	-14.633
FAM8A1	-15.671
FAM90A1	-9.948
FAM91A1	-3.341
FAM92A1	-17.764
FAM92B	-13.981
FAM96A	-3.943
FAM96B	17.970
FAM98A	-5.422
