GENE	BF
ACTRT3	-6.229000000000001
ACVR1	-11.558
ACVR1B	-15.713
ACVR1C	-9.679
ACVR2A	2.323
ACVR2B	-15.841
ACVRL1	-16.045
ACY1	-18.357999999999997
ACY3	-20.360999999999997
ACYP1	-7.183
ACYP2	-19.634
ADA	-18.777
ADAD1	-15.348999999999998
ADAD2	-13.044
ADAL	-5.92
ADAM10	-7.3469999999999995
ADAM11	-12.601
ADAM12	-12.596
ADAM15	-13.49
ADAM17	-6.574999999999999
ADAM18	-13.362
ADAM19	-14.482000000000001
ADAM2	1.9839999999999998
ADAM20	-11.132
ADAM21	-11.287
ADAM22	-9.466
ADAM23	-12.327
ADAM28	-16.073999999999998
ADAM29	-14.569999999999999
ADAM30	-14.735000000000001
ADAM32	-17.502000000000002
ADAM33	-10.738
ADAM7	-11.45
ADAM8	-10.374
ADAM9	-16.610999999999997
ADAMDEC1	-10.084
ADAMTS1	-10.704
ADAMTS10	-6.620000000000001
ADAMTS12	-14.787
ADAMTS13	-11.042
ADAMTS14	-13.738
ADAMTS15	-13.551
ADAMTS16	-20.918
ADAMTS17	-9.799
ADAMTS18	-14.689000000000002
ADAMTS19	-14.844
ADAMTS2	-10.254
ADAMTS20	-12.305
ADAMTS3	-10.032
ADAMTS4	-8.882
ADAMTS5	-18.192999999999998
ADAMTS6	-10.566
ADAMTS7	-7.399000000000001
ADAMTS8	-16.808999999999997
ADAMTS9	-11.407
ADAMTSL1	-15.057
ADAMTSL2	-11.746
ADAMTSL3	-16.222
ADAMTSL4	-7.823
ADAMTSL5	-5.57
ADAP1	-14.630999999999998
ADAP2	-10.732
ADAR	-3.0060000000000002
ADARB1	-11.787
ADARB2	-14.061000000000002
ADAT1	-15.433000000000002
ADAT2	-9.120000000000001
ADAT3	0.42799999999999994
ADC	-16.003999999999998
ADCK1	-10.678
ADCK2	-7.125
ADCK3	-17.741
ADCK4	-9.51
ADCK5	-19.926000000000002
ADCY1	-11.674
ADCY10	-11.454
ADCY2	-10.758000000000001
ADCY3	-11.445
ADCY4	-8.35
ADCY5	-8.348
ADCY6	-12.657
ADCY7	-15.055000000000001
ADCY8	-9.483
ADCY9	-12.518
ADCYAP1	-19.439
ADCYAP1R1	-14.562
ADD1	-10.656
ADD2	-10.51
ADD3	-7.558999999999999
ADH1A	-10.162
ADH1B	-8.201
ADH4	-17.096000000000004
ADH5	4.149
ADH6	0.9939999999999998
ADH7	-16.173000000000002
ADHFE1	-0.7710000000000004
ADI1	-12.012
ADIG	-12.781
ADIPOQ	-18.234
ADIPOR1	-10.821
ADIPOR2	-10.793000000000001
ADIRF	-12.174
ADK	-9.648
ADM	-12.14
ADM2	-17.429000000000002
ADM5	-9.618
ADNP	-16.782000000000004
ADNP2	-8.761000000000001
ADO	-9.837
ADORA1	-10.063
ADORA2A	-6.715999999999999
ADORA2B	-16.886000000000003
ADORA3	-38.584
ADPGK	-11.066
ADPRH	-10.415000000000001
ADPRHL1	-8.707
ADPRHL2	-16.53
ADPRM	-9.943
ADRA1A	-18.490000000000002
ADRA1B	-11.616
ADRA1D	-11.406
ADRA2A	-10.38
ADRA2B	-15.395999999999999
ADRA2C	-10.449
ADRB1	-15.019
ADRB2	-9.043000000000001
ADRB3	-15.171999999999999
ADRBK1	-10.967
ADRBK2	-13.739
ADRM1	5.606999999999999
ADSL	-2.7940000000000005
ADSS	-18.308999999999997
ADSSL1	-15.144
ADTRP	-21.033
AEBP1	-18.708
AEBP2	-16.081000000000003
AEN	-11.124
AES	-19.482
AFAP1	-10.141
AFAP1L1	-10.379
AFAP1L2	-15.886000000000001
AFF1	-10.103
AFF2	-14.06
AFF3	-19.149
AFF4	-5.242
AFG3L2	30.083
AFM	-13.985000000000001
AFMID	-13.353
AFP	-4.215
AFTPH	-15.766
AGA	-14.109
AGAP1	-19.769
AGAP2	-8.999
AGAP3	-23.697000000000003
AGAP5	-0.8500000000000001
AGAP6	-5.8950000000000005
AGAP7	2.4059999999999997
AGBL1	-8.397
AGBL2	-20.563000000000002
AGBL3	-10.262
AGBL4	-15.213
AGBL5	-12.508000000000001
AGER	-17.215000000000003
AGFG1	-10.1
AGFG2	-12.311
AGGF1	-10.282
AGK	-9.163
AGL	-12.158
AGMAT	-15.439000000000002
AGMO	-7.973000000000001
AGO1	-19.595
AGO2	-12.93
AGO3	-5.228
AGO4	-18.851999999999997
AGPAT1	-8.483
AGPAT2	-3.633
AGPAT3	-15.441
AGPAT4	-13.984
AGPAT5	-14.351999999999999
AGPAT6	-13.456
AGPAT9	-10.033
AGPS	-13.17
AGR2	-14.638
AGR3	-8.556000000000001
AGRN	-14.767999999999999
AGRP	-9.701
AGT	-22.466
AGTPBP1	-15.203000000000001
AGTR1	-8.533
AGTR2	-7.356
AGTRAP	-32.952000000000005
AGXT	-14.734
AGXT2	-11.219
AHCTF1	22.063000000000002
AHCY	-2.5010000000000003
AHCYL1	-9.42
AHCYL2	-4.4750000000000005
AHDC1	-10.418000000000001
AHI1	-11.524000000000001
AHNAK	-10.32
AHNAK2	-14.476999999999999
AHR	-8.982
AHRR	-15.569
AHSA1	-13.851
AHSA2	-8.706
AHSG	-12.854000000000001
AHSP	-13.314
AICDA	-12.34
AIDA	-8.535
AIF1	-20.725
AIF1L	-25.744999999999997
AIFM1	-13.206
AIFM2	-12.099
AIFM3	-15.645000000000001
AIG1	-13.671
AIM1	-18.661
AIM2	-12.914
AIMP1	-12.025
AIMP2	-7.445
AIP	-10.253
AIPL1	-8.934
AIRE	-16.162999999999997
AJAP1	-13.483
AJUBA	-27.176000000000002
AK1	-12.765
AK2	3.984
AK3	-0.7990000000000004
AK4	-0.815
AK5	-9.202
AK6	6.710999999999999
AK7	-14.851
AK8	-11.346
AK9	-13.562
AKAP1	-9.72
AKAP10	-5.8580000000000005
AKAP11	-12.47
AKAP12	-6.242000000000001
AKAP13	-3.3609999999999998
AKAP14	-26.337000000000003
AKAP17A	-9.634
AKAP2	-11.755
AKAP3	-11.838000000000001
AKAP4	-10.021
AKAP5	-11.086
AKAP6	-16.226
AKAP7	-20.759999999999998
AKAP8	-13.498
AKAP8L	-7.742000000000001
AKAP9	-14.103
AKIP1	-2.449
AKIRIN1	5.856999999999999
AKIRIN2	19.07
AKNA	-10.543000000000001
AKNAD1	-12.698
AKR1A1	-20.444000000000003
AKR1B1	-4.986
AKR1B10	-12.72
AKR1B15	17.119
AKR1C1	-8.541
AKR1C2	-8.489
AKR1C3	-8.316
AKR1C4	-5.697
AKR1D1	1.009
AKR1E2	-15.156
AKR7A2	-12.308
AKR7A3	-11.26
AKT1	-10.925
AKT1S1	-13.476
AKT2	-14.251
AKT3	-13.437
AKTIP	8.408
ALAD	-11.982
ALAS1	-14.307
ALAS2	-13.031
ALB	-15.972
ALCAM	-5.5680000000000005
ALDH16A1	-15.657000000000002
ALDH18A1	-11.777000000000001
ALDH1A1	-16.503999999999998
ALDH1A2	-8.902000000000001
ALDH1A3	-17.121000000000002
ALDH1B1	-16.679000000000002
ALDH1L1	-17.785000000000004
ALDH1L2	-8.072000000000001
ALDH2	-14.81
ALDH3A1	-22.667
ALDH3A2	-13.767
ALDH3B2	-21.048000000000002
ALDH4A1	-11.337
ALDH5A1	-11.427
ALDH6A1	-10.119
ALDH7A1	-6.835000000000001
ALDH8A1	-14.626
ALDH9A1	2.3689999999999998
ALDOA	17.339
ALDOB	-10.988
ALDOC	-1.7990000000000004
ALG1	12.571
ALG10	-1.8770000000000002
ALG10B	0.3849999999999998
ALG11	56.785
ALG12	-10.406
ALG13	6.914
ALG14	10.081
ALG1L	15.038
ALG2	50.458999999999996
ALG3	-15.351
ALG5	-2.1879999999999997
ALG6	-10.796
ALG8	-6.723000000000001
ALG9	-12.176
ALK	-17.686
ALKBH1	-8.689
ALKBH2	-6.933
ALKBH3	-10.517
ALKBH4	-11.093
ALKBH5	-13.632
ALKBH6	-11.534
ALKBH7	-9.796
ALKBH8	-12.605
ALLC	-7.515000000000001
ALMS1	-11.437
ALOX12	-15.142000000000001
ALOX12B	-10.119
ALOX15	-12.215
ALOX15B	-11.620000000000001
ALOX5	-5.256
ALOX5AP	-14.342
ALOXE3	-13.359
ALPI	-10.941
ALPK1	-10.915000000000001
ALPK2	-12.7
ALPK3	-2.064
ALPL	-18.156
ALPP	-10.937
ALPPL2	-5.401
ALS2	-10.491
ALS2CL	-23.899
ALS2CR11	-3.633
ALS2CR12	-14.363000000000001
ALX1	-14.497000000000002
ALX3	-12.559
ALX4	-13.236
ALYREF	25.667
AMACR	-6.468999999999999
AMBN	0.09099999999999975
AMBP	-13.525
AMBRA1	-13.201
AMD1	4.926
AMDHD1	-11.01
AMDHD2	-0.15900000000000025
AMELX	-11.193
AMELY	-12.731
AMER1	-8.57
AMER2	-16.186999999999998
AMER3	-10.002
AMFR	-9.728
AMH	-15.124
AMHR2	-18.86
AMICA1	-9.174
AMIGO1	-11.632
AMIGO2	-22.082
AMIGO3	-16.322000000000003
AMMECR1	-15.590000000000002
AMMECR1L	-17.369999999999997
AMN	-20.081000000000003
AMN1	-19.221000000000004
AMOT	-13.32
AMOTL1	-7.739000000000001
AMOTL2	-13.782
AMPD1	-20.783
AMPD2	-14.713
AMPD3	-12.431000000000001
AMPH	-8.74
AMT	-10.797
AMTN	-17.775
AMY1B	3.389
AMY2A	-5.289000000000001
AMY2B	1.093
AMZ1	-14.785000000000002
AMZ2	-16.082
ANAPC1	46.043
ANAPC10	56.068999999999996
ANAPC11	50.528
ANAPC13	-0.39800000000000013
ANAPC15	-8.997
ANAPC16	-8.833
ANAPC2	37.184999999999995
ANAPC4	28.610999999999997
ANAPC5	40.449999999999996
ANAPC7	-18.098999999999997
ANG	-10.795
ANGEL1	-9.376
ANGEL2	-4.946
ANGPT1	-12.733
ANGPT2	-13.392
ANGPT4	-16.194000000000003
ANGPTL1	-7.468
ANGPTL2	-12.821
ANGPTL3	-6.68
ANGPTL4	-12.758000000000001
ANGPTL5	-10.137
ANGPTL6	-10.376
ANGPTL7	-16.238
ANHX	-9.433
ANK1	-37.317
ANK2	-9.103
ANK3	-7.8629999999999995
ANKAR	-13.765
ANKDD1A	-10
ANKDD1B	-17.65
ANKEF1	-11.463000000000001
ANKFN1	-15.203999999999999
ANKFY1	-7.898
ANKH	-10.732
ANKHD1	-7.045999999999999
ANKHD1-EIF4EBP3	-0.9820000000000002
ANKIB1	-10.701
ANKK1	-18.025
ANKLE1	-15.122000000000002
ANKLE2	56.634
ANKMY1	-9.482
ANKMY2	-7.606
ANKRA2	-11.148
ANKRD1	-12.194
ANKRD10	-14.668999999999999
ANKRD11	-7.4
ANKRD12	-15.267999999999999
ANKRD13A	-11.453
ANKRD13B	-6.8870000000000005
ANKRD13C	-9.522
ANKRD13D	-12.373
ANKRD16	-9.261000000000001
ANKRD17	-5.899
ANKRD18A	2.363
ANKRD2	-14.747000000000002
ANKRD22	-4.705
ANKRD23	-9.918000000000001
ANKRD24	-14.407000000000002
ANKRD26	-11.404
ANKRD27	-10.784
ANKRD28	-11.203
ANKRD29	-16.374000000000002
ANKRD30A	-12.016
ANKRD30B	-19.247
ANKRD31	-8.881
ANKRD32	-16.143
ANKRD33	-9.558
ANKRD33B	-9.76
ANKRD34A	-10.009
ANKRD34B	-6.207000000000001
ANKRD34C	-6.084
ANKRD35	-10
ANKRD36	-0.6460000000000004
ANKRD37	-10.498
ANKRD39	-8.379
ANKRD40	-14.813
ANKRD42	-11.394
ANKRD44	-15.274
ANKRD45	-13.963
ANKRD46	-18.424
ANKRD49	-8.267
ANKRD50	-19.619
ANKRD52	-16.241
ANKRD53	-6.789
ANKRD54	-8.127
ANKRD55	-16.144
ANKRD6	-9.982
ANKRD61	-18.984
ANKRD62	-13.453
ANKRD65	14.238
ANKRD66	-12.08
ANKRD7	-7.936999999999999
ANKRD9	-16.820999999999998
ANKS1A	-17.871000000000002
ANKS1B	-41.56
ANKS3	-16.496000000000002
ANKS4B	-20.747
ANKS6	-5.812
ANKZF1	-11.011000000000001
ANLN	-10.429
ANO1	-13.595
ANO10	-12.766
ANO3	-2.622
ANO4	-11.378
ANO5	-11.938
ANO6	-15.302000000000001
ANO7	-10.278
ANO8	-9.331
ANO9	-10.018
ANP32A	-10.786
ANP32B	-0.5830000000000002
ANP32D	-7.837
ANP32E	-21.141
ANPEP	-13.817
ANTXR1	-11.67
ANTXR2	-14.386999999999999
ANTXRL	-3.9190000000000005
ANXA1	-7.2059999999999995
ANXA10	-9.672
ANXA11	-20.631999999999998
ANXA13	-8.747
ANXA2	-10.464
ANXA2R	-7.572000000000001
ANXA3	-14.939000000000002
ANXA4	-12.365
ANXA5	-14.790000000000001
ANXA6	-14.863000000000001
ANXA7	-12.297
ANXA8	-1.552
ANXA8L1	-9.52
ANXA8L2	0.48799999999999977
ANXA9	-15.74
AOAH	-9.245000000000001
AOC1	-12.261000000000001
AOC2	-9.883000000000001
AOC3	-16.933
AOX1	-17.478
AP1AR	-10.583
AP1B1	-12.245000000000001
AP1G1	3.2059999999999995
AP1G2	-9.232
AP1M1	-11.905
AP1M2	-13.293000000000001
AP1S1	-15.478
AP1S2	2.557
AP1S3	-6.0009999999999994
AP2A1	-19.139000000000003
AP2A2	-9.382
AP2B1	-14.876
AP2M1	24.711
AP2S1	40.086999999999996
AP3B1	-3.6959999999999997
AP3B2	-10.48
AP3D1	-10.276
AP3M1	-9.644
AP3M2	-6.446
AP3S1	4.375
AP3S2	-8.554
AP4B1	-13.701
AP4E1	-9.275
AP4M1	-8.472
AP4S1	-16.630000000000003
AP5B1	-13.885
AP5M1	-17.899
AP5S1	-10.331
AP5Z1	-12.982
APAF1	-15.9
APBA1	-12.084
APBA2	-5.117
APBA3	-17.740000000000002
APBB1	-8.532
APBB1IP	-13.724
APBB2	-28.403
APBB3	-17.028
APC	-9.405
APC2	-7.1
APCDD1	-13.089
APCDD1L	-10.113
APCS	-1.0090000000000003
APEH	-11.447000000000001
APEX1	-9.198
APEX2	-5.974
APH1A	5.693
APH1B	-10.468
API5	-5.453
APIP	-5.8260000000000005
APITD1	-10.426
APITD1-CORT	-8.217
APLF	-12.549
APLN	-5.213
APLNR	-21.892000000000003
APLP1	-10.027000000000001
APLP2	-6.055
APMAP	-8.892
APOA1	-16.515
APOA1BP	-10.939
APOA2	-10.529
APOA4	-12.978
APOA5	-13.981
APOB	-14.565
APOBEC1	-8.752
APOBEC2	-14.052000000000001
APOBEC3A	-6.381
APOBEC3B	-7.381
APOBEC3C	-6.209
APOBEC3D	-11.478
APOBEC3F	-20.657000000000004
APOBEC3G	-18.436999999999998
APOBEC3H	-7.07
APOBEC4	-8.002
APOBR	-20.104
APOC1	-13.435
APOC2	-12.807
APOC3	-14.610999999999999
APOC4	-12.253
APOD	-11.183
APOE	-14.334000000000001
APOF	-6.398
APOH	-6.923
APOL1	-10.295
APOL2	-5.753
APOL3	-18.951
APOL5	-12.034
APOL6	-14.671999999999999
APOLD1	-9.929
APOM	-23.494
APOO	-16.517000000000003
APOOL	-0.8069999999999999
APOPT1	-10.293000000000001
APP	-10.563
APPBP2	-15.622000000000002
APPL1	-10.042
APPL2	-7.551
APRT	-7.702999999999999
APTX	-10.697000000000001
AQP1	-5.744
AQP10	-6.144
AQP11	-12.309
AQP12B	-2.447
AQP2	-14.059
AQP3	-17.218000000000004
AQP4	-11.301
AQP5	-13.163
AQP6	-10.17
AQP7	1.3179999999999998
AQP8	-11.605
AQP9	-17.162999999999997
AQPEP	-17.503999999999998
AQR	53.568
AR	-12.209
ARAF	-18.165999999999997
ARAP1	-12.939
ARAP2	-10.7
ARAP3	-7.491
ARC	-9.702
ARCN1	43.339
AREG	-13.231
AREL1	-11.671
ARF1	22.598
ARF3	-16.732
ARF4	17.913
ARF5	-13.06
ARF6	1.5599999999999998
ARFGAP1	-15.222
ARFGAP2	-14.156
ARFGAP3	-15.892999999999999
ARFGEF1	-12.338000000000001
ARFGEF2	-8.548
ARFIP1	-4.1290000000000004
ARFIP2	-12.499
ARFRP1	64.624
ARG1	-9.142
ARG2	-15.828000000000001
ARGFX	-17.207
ARGLU1	10.51
ARHGAP1	-10.591
ARHGAP10	-11.355
ARHGAP11A	3.0999999999999996
ARHGAP11B	0.2769999999999999
ARHGAP12	-13.94
ARHGAP15	-16.384999999999998
ARHGAP17	-13.799
ARHGAP18	-13.973
ARHGAP19	-9.225
ARHGAP20	-16.859
ARHGAP21	-5.727
ARHGAP22	-16.667
ARHGAP23	-16.701999999999998
ARHGAP24	-3.6180000000000003
ARHGAP25	-15.059
ARHGAP26	-5.392
ARHGAP27	-17.217
ARHGAP28	-12.576
ARHGAP29	-5.8870000000000005
ARHGAP30	-4.8180000000000005
ARHGAP31	-15.005999999999998
ARHGAP32	-11.466
ARHGAP33	-17.378
ARHGAP35	-13.435
ARHGAP36	-21.098999999999997
ARHGAP39	-11.108
ARHGAP4	-9.413
ARHGAP44	-11.503
ARHGAP5	-6.833
ARHGAP6	-12.532
ARHGAP8	-9.294
ARHGAP9	-13.892
ARHGDIA	-18.154000000000003
ARHGDIB	3.644
ARHGDIG	-9.657
ARHGEF1	-14.658
ARHGEF10	-13.634
ARHGEF10L	-15.927000000000001
ARHGEF11	-11.202
ARHGEF12	-11.236
ARHGEF15	-10.344
ARHGEF16	-15.665999999999999
ARHGEF17	-12.077
ARHGEF18	-17.948999999999998
ARHGEF19	-12.118
ARHGEF2	-6.48
ARHGEF25	-15.520000000000001
ARHGEF26	-17.963
ARHGEF28	-18.469
ARHGEF3	-13.274000000000001
ARHGEF33	-9.709
ARHGEF35	2.129
ARHGEF37	-11.581
ARHGEF38	-6.039
ARHGEF39	-17.738
ARHGEF4	-13.458
ARHGEF40	-12.668000000000001
ARHGEF5	-5.611
ARHGEF6	-14.799999999999999
ARHGEF7	-10.771
ARHGEF9	-10.78
ARID1A	-9.398
ARID1B	-7.9719999999999995
ARID2	-7.757
ARID3A	-14.705
ARID3B	-7.822000000000001
ARID3C	-13.64
ARID4A	-12.961
ARID4B	-8.222
ARID5A	-10.041
ARID5B	-15.949
ARIH1	39.778999999999996
ARIH2	-13.694
ARIH2OS	-14.078000000000001
ARL1	-5.525
ARL10	-2.508
ARL11	-6.763999999999999
ARL13A	-19.274
ARL13B	-5.2410000000000005
ARL14	-13.236
ARL14EP	4.143
ARL14EPL	-17.488999999999997
ARL15	-13.881
ARL16	-11.129
ARL2	34.949
ARL2BP	-7.5600000000000005
ARL3	-8.397
ARL4A	-1.27
ARL4C	-12.155
ARL4D	-8.475
ARL5A	-11.579
ARL5B	-3.0390000000000006
ARL5C	-15.406
ARL6	-3.984
ARL6IP1	2.985
ARL6IP4	-8.225
ARL6IP5	-9.381
ARL6IP6	-4.532
ARL8A	-7.9830000000000005
ARL8B	7.223
ARL9	-12.786
ARMC1	-6.272
ARMC10	2.586
ARMC12	-19.334000000000003
ARMC2	-17.607999999999997
ARMC3	-13.582
ARMC4	-11.285
ARMC5	-0.17300000000000004
ARMC6	-10.012
ARMC7	2.0589999999999997
ARMC8	-10.905
ARMC9	-13.82
ARMCX1	-18.424999999999997
ARMCX2	-12.792
ARMCX3	-10.573
ARMCX4	-14.441999999999998
ARMCX5	-5.863
ARMCX6	-6.3149999999999995
ARMS2	-12.317
ARNT	-3.181
ARNT2	-16.396
ARNTL	-9.103
ARNTL2	-12.421
ARPC1A	-3.7220000000000004
ARPC1B	-11.479000000000001
ARPC2	4.141
ARPC3	-2.495
ARPC4	6.359
ARPC4-TTLL3	-6.957000000000001
ARPC5	-7.086
ARPC5L	-13.036
ARPP19	11.091
ARPP21	-24.762999999999998
ARR3	-14.386000000000001
ARRB1	-3.803
ARRB2	-14.206999999999999
ARRDC1	-9.45
ARRDC2	-13.175
ARRDC3	-20.872999999999998
ARRDC4	-6.058
ARRDC5	-15.354999999999999
ARSA	-16.634
ARSB	-6.752000000000001
ARSD	-7.774000000000001
ARSE	-6.465999999999999
ARSF	-15.879
ARSG	-9.613
ARSH	-7.929
ARSI	-13.99
ARSJ	-12.44
ARSK	-14.205
ART1	-11.321
ART3	-13.324
ART4	-19.043
ART5	-13.467
ARTN	-7.025
ARV1	-16.22
ARVCF	-19.043999999999997
ARX	-11.119
AS3MT	-9.421
ASAH1	-5.0360000000000005
ASAH2	-17.211
ASAH2B	-3.713
ASAP1	-13.592
ASAP2	-12.101
ASAP3	-8.746
ASB1	-13.797
ASB10	-16.625
ASB11	-14.831000000000001
ASB12	-9.814
ASB13	-17.231
ASB14	-12.023
ASB15	-19.673000000000002
ASB16	-8.914
ASB17	-11.437
ASB18	-10.469
ASB2	-14.616000000000001
ASB3	-10.702
ASB4	-22.646
ASB5	-10.448
ASB6	-16.557000000000002
ASB7	-11.789
ASB8	-8.736
ASB9	-18.719
ASCC1	-1.867
ASCC2	-18.043
ASCC3	15.202
ASCL1	-16.656
ASCL2	-9.519
ASCL3	-10.799
ASCL4	-7.83
ASCL5	-12.925
ASF1A	-2.423
ASF1B	-11.017
ASGR1	-19.445
ASGR2	-16.346000000000004
ASH1L	-15.818
ASH2L	6.54
ASIC1	-3.2220000000000004
ASIC2	-11.334
ASIC3	-13.464
ASIC4	-11.018
ASIC5	-14.529000000000002
ASIP	-9.912
ASL	-13.209
ASMT	-11.732
ASMTL	-9.883000000000001
ASNA1	-5.947000000000001
ASNS	-11.717
ASNSD1	-8.076
ASPA	-15.107000000000001
ASPDH	-12.781
ASPG	-12.042
ASPH	-21.548000000000002
ASPHD1	-17.363
ASPHD2	-4.7860000000000005
ASPM	-14.156
ASPRV1	-11.219
ASPSCR1	-7.41
ASRGL1	-13.198
ASS1	-10.193
ASTE1	-10.844
ASTL	-15.429
ASTN1	-14.243
ASTN2	-38.201
ASUN	-6.859
ASXL1	-16.411
ASXL3	-8.26
ASZ1	-12.506
ATAD1	-5.256
ATAD2	-5.907
ATAD2B	-6.981999999999999
ATAD3A	-13.005
ATAD3B	-8.245000000000001
ATAD3C	-11.957
ATAD5	-11.755
ATAT1	-10.8
ATCAY	-16.272
ATE1	-19.945999999999998
ATF1	-6.5329999999999995
ATF2	-9.931000000000001
ATF3	-37.243
ATF4	3.481
ATF5	-5.444
ATF6	-11.863
ATF6B	-11.087
ATF7	-5.554
ATF7IP	-11.481
ATF7IP2	-23.566000000000003
ATG10	-15.729999999999999
ATG12	-6.906000000000001
ATG13	-12.527000000000001
ATG14	-12.786
ATG16L1	-8.624
ATG16L2	-15.812
ATG2A	-16.835
