GENE	BF
ACAP3	-7.977
ACAT1	-13.754
ACAT2	-14.146
ACBD3	-29.517
ACBD4	-17.987
ACBD5	-13.743
ACBD6	-18.753
ACBD7	-9.850
ACCS	-15.900
ACCSL	-10.959
ACD	-6.548
ACE	-13.753
ACE2	-12.898
ACER1	-7.598
ACER2	-5.793
ACER3	-6.442
ACHE	-12.935
ACIN1	1.454
ACKR2	-16.236
ACKR3	-19.763
ACKR4	-8.693
ACLY	13.235
ACMSD	-14.469
ACN9	-13.063
ACO1	-13.686
ACO2	-12.779
ACOT1	-15.080
ACOT11	-15.142
ACOT12	-13.828
ACOT13	-12.720
ACOT2	-9.222
ACOT4	-15.484
ACOT6	-19.258
ACOT7	-16.882
ACOT8	-17.363
ACOT9	-14.182
ACOX1	-18.838
ACOX2	-12.868
ACOX3	-14.891
ACOXL	-23.448
ACP1	-31.639
ACP2	-13.232
ACP5	-14.670
ACP6	-26.261
ACPL2	-14.822
ACPP	-10.844
ACPT	-17.391
ACR	2.575
ACRBP	-11.762
ACRC	-12.649
ACRV1	-17.171
ACSBG1	-17.727
ACSBG2	-16.946
ACSF2	-14.713
ACSF3	-20.210
ACSL1	-11.668
ACSL3	-8.481
ACSL4	-11.720
ACSL5	-3.090
ACSL6	-22.234
ACSM1	-7.645
ACSM2A	-16.847
ACSM2B	-8.707
ACSM3	-15.762
ACSM4	-11.414
ACSM5	-11.928
ACSS1	-18.478
ACSS2	-14.714
ACSS3	-22.287
ACTA1	-15.624
ACTA2	-14.164
ACTB	-0.645
ACTBL2	-20.742
ACTC1	-18.117
ACTG1	10.666
ACTG2	-18.828
ACTL10	-19.179
ACTL6A	43.098
ACTL6B	-21.855
ACTL7A	-18.260
ACTL7B	-19.976
ACTL8	-16.663
ACTL9	-12.768
ACTN1	-13.244
ACTN2	-17.441
ACTN4	-13.588
ACTR10	27.816
ACTR1A	6.025
ACTR1B	-21.042
ACTR2	26.920
ACTR3	5.152
ACTR3B	-6.550
ACTR3C	-4.911
ACTR5	-7.117
ACTR6	6.544
ACTR8	5.173
ACTRT1	-19.514
ACTRT2	-19.522
ACTRT3	-8.303
ACVR1	-13.632
ACVR1B	-17.787
ACVR1C	-11.753
ACVR2A	0.249
ACVR2B	-17.915
ACVRL1	-18.119
ACY1	-20.432
ACY3	-22.435
ACYP1	-9.257
ACYP2	-21.708
ADA	-20.851
ADAD1	-17.423
ADAD2	-15.118
ADAL	-7.994
ADAM10	-9.421
ADAM11	-14.675
ADAM12	-14.670
ADAM15	-15.564
ADAM17	-8.649
ADAM18	-15.436
ADAM19	-16.556
ADAM2	-0.090
ADAM20	-13.206
ADAM21	-13.361
ADAM22	-11.540
ADAM23	-14.401
ADAM28	-18.148
ADAM29	-16.644
ADAM30	-16.809
ADAM32	-19.576
ADAM33	-12.812
ADAM7	-13.524
ADAM8	-12.448
ADAM9	-18.685
ADAMDEC1	-12.158
ADAMTS1	-12.778
ADAMTS10	-8.694
ADAMTS12	-16.861
ADAMTS13	-13.116
ADAMTS14	-15.812
ADAMTS15	-15.625
ADAMTS16	-22.992
ADAMTS17	-11.873
ADAMTS18	-16.763
ADAMTS19	-16.918
ADAMTS2	-12.328
ADAMTS20	-14.379
ADAMTS3	-12.106
ADAMTS4	-10.956
ADAMTS5	-20.267
ADAMTS6	-12.640
ADAMTS7	-9.473
ADAMTS8	-18.883
ADAMTS9	-13.481
ADAMTSL1	-17.131
ADAMTSL2	-13.820
ADAMTSL3	-18.296
ADAMTSL4	-9.897
ADAMTSL5	-7.644
ADAP1	-16.705
ADAP2	-12.806
ADAR	-5.080
ADARB1	-13.861
ADARB2	-16.135
ADAT1	-17.507
ADAT2	-11.194
ADAT3	-1.646
ADC	-18.078
ADCK1	-12.752
ADCK2	-9.199
ADCK3	-19.815
ADCK4	-11.584
ADCK5	-22.000
ADCY1	-13.748
ADCY10	-13.528
ADCY2	-12.832
ADCY3	-13.519
ADCY4	-10.424
ADCY5	-10.422
ADCY6	-14.731
ADCY7	-17.129
ADCY8	-11.557
ADCY9	-14.592
ADCYAP1	-21.513
ADCYAP1R1	-16.636
ADD1	-12.730
ADD2	-12.584
ADD3	-9.633
ADH1A	-12.236
ADH1B	-10.275
ADH4	-19.170
ADH5	2.075
ADH6	-1.080
ADH7	-18.247
ADHFE1	-2.845
ADI1	-14.086
ADIG	-14.855
ADIPOQ	-20.308
ADIPOR1	-12.895
ADIPOR2	-12.867
ADIRF	-14.248
ADK	-11.722
ADM	-14.214
ADM2	-19.503
ADM5	-11.692
ADNP	-18.856
ADNP2	-10.835
ADO	-11.911
ADORA1	-12.137
ADORA2A	-8.790
ADORA2B	-18.960
ADORA3	-40.658
ADPGK	-13.140
ADPRH	-12.489
ADPRHL1	-10.781
ADPRHL2	-18.604
ADPRM	-12.017
ADRA1A	-20.564
ADRA1B	-13.690
ADRA1D	-13.480
ADRA2A	-12.454
ADRA2B	-17.470
ADRA2C	-12.523
ADRB1	-17.093
ADRB2	-11.117
ADRB3	-17.246
ADRBK1	-13.041
ADRBK2	-15.813
ADRM1	3.533
ADSL	-4.868
ADSS	-20.383
ADSSL1	-17.218
ADTRP	-23.107
AEBP1	-20.782
AEBP2	-18.155
AEN	-13.198
AES	-21.556
AFAP1	-12.215
AFAP1L1	-12.453
AFAP1L2	-17.960
AFF1	-12.177
AFF2	-16.134
AFF3	-21.223
AFF4	-7.316
AFG3L2	28.009
AFM	-16.059
AFMID	-15.427
AFP	-6.289
AFTPH	-17.840
AGA	-16.183
AGAP1	-21.843
AGAP2	-11.073
AGAP3	-25.771
AGAP5	-2.924
AGAP6	-7.969
AGAP7	0.332
AGBL1	-10.471
AGBL2	-22.637
AGBL3	-12.336
AGBL4	-17.287
AGBL5	-14.582
AGER	-19.289
AGFG1	-12.174
AGFG2	-14.385
AGGF1	-12.356
AGK	-11.237
AGL	-14.232
AGMAT	-17.513
AGMO	-10.047
AGO1	-21.669
AGO2	-15.004
AGO3	-7.302
AGO4	-20.926
AGPAT1	-10.557
AGPAT2	-5.707
AGPAT3	-17.515
AGPAT4	-16.058
AGPAT5	-16.426
AGPAT6	-15.530
AGPAT9	-12.107
AGPS	-15.244
AGR2	-16.712
AGR3	-10.630
AGRN	-16.842
AGRP	-11.775
AGT	-24.540
AGTPBP1	-17.277
AGTR1	-10.607
AGTR2	-9.430
AGTRAP	-35.026
AGXT	-16.808
AGXT2	-13.293
AHCTF1	19.989
AHCY	-4.575
AHCYL1	-11.494
AHCYL2	-6.549
AHDC1	-12.492
AHI1	-13.598
AHNAK	-12.394
AHNAK2	-16.551
AHR	-11.056
AHRR	-17.643
AHSA1	-15.925
AHSA2	-10.780
AHSG	-14.928
AHSP	-15.388
AICDA	-14.414
AIDA	-10.609
AIF1	-22.799
AIF1L	-27.819
AIFM1	-15.280
AIFM2	-14.173
AIFM3	-17.719
AIG1	-15.745
AIM1	-20.735
AIM2	-14.988
AIMP1	-14.099
AIMP2	-9.519
AIP	-12.327
AIPL1	-11.008
AIRE	-18.237
AJAP1	-15.557
AJUBA	-29.250
AK1	-14.839
AK2	1.910
AK3	-2.873
AK4	-2.889
AK5	-11.276
AK6	4.637
AK7	-16.925
AK8	-13.420
AK9	-15.636
AKAP1	-11.794
AKAP10	-7.932
AKAP11	-14.544
AKAP12	-8.316
AKAP13	-5.435
AKAP14	-28.411
AKAP17A	-11.708
AKAP2	-13.829
AKAP3	-13.912
AKAP4	-12.095
AKAP5	-13.160
AKAP6	-18.300
AKAP7	-22.834
AKAP8	-15.572
AKAP8L	-9.816
AKAP9	-16.177
AKIP1	-4.523
AKIRIN1	3.783
AKIRIN2	16.996
AKNA	-12.617
AKNAD1	-14.772
AKR1A1	-22.518
AKR1B1	-7.060
AKR1B10	-14.794
AKR1B15	15.045
AKR1C1	-10.615
AKR1C2	-10.563
AKR1C3	-10.390
AKR1C4	-7.771
AKR1D1	-1.065
AKR1E2	-17.230
AKR7A2	-14.382
AKR7A3	-13.334
AKT1	-12.999
AKT1S1	-15.550
AKT2	-16.325
AKT3	-15.511
AKTIP	6.334
ALAD	-14.056
ALAS1	-16.381
ALAS2	-15.105
ALB	-18.046
ALCAM	-7.642
ALDH16A1	-17.731
ALDH18A1	-13.851
ALDH1A1	-18.578
ALDH1A2	-10.976
ALDH1A3	-19.195
ALDH1B1	-18.753
ALDH1L1	-19.859
ALDH1L2	-10.146
ALDH2	-16.884
ALDH3A1	-24.741
ALDH3A2	-15.841
ALDH3B2	-23.122
ALDH4A1	-13.411
ALDH5A1	-13.501
ALDH6A1	-12.193
ALDH7A1	-8.909
ALDH8A1	-16.700
ALDH9A1	0.295
ALDOA	15.265
ALDOB	-13.062
ALDOC	-3.873
ALG1	10.497
ALG10	-3.951
ALG10B	-1.689
ALG11	54.711
ALG12	-12.480
ALG13	4.840
ALG14	8.007
ALG1L	12.964
ALG2	48.385
ALG3	-17.425
ALG5	-4.262
ALG6	-12.870
ALG8	-8.797
ALG9	-14.250
ALK	-19.760
ALKBH1	-10.763
ALKBH2	-9.007
ALKBH3	-12.591
ALKBH4	-13.167
ALKBH5	-15.706
ALKBH6	-13.608
ALKBH7	-11.870
ALKBH8	-14.679
ALLC	-9.589
ALMS1	-13.511
ALOX12	-17.216
ALOX12B	-12.193
ALOX15	-14.289
ALOX15B	-13.694
ALOX5	-7.330
ALOX5AP	-16.416
ALOXE3	-15.433
ALPI	-13.015
ALPK1	-12.989
ALPK2	-14.774
ALPK3	-4.138
ALPL	-20.230
ALPP	-13.011
ALPPL2	-7.475
ALS2	-12.565
ALS2CL	-25.973
ALS2CR11	-5.707
ALS2CR12	-16.437
ALX1	-16.571
ALX3	-14.633
ALX4	-15.310
ALYREF	23.593
AMACR	-8.543
AMBN	-1.983
AMBP	-15.599
AMBRA1	-15.275
AMD1	2.852
AMDHD1	-13.084
AMDHD2	-2.233
AMELX	-13.267
AMELY	-14.805
AMER1	-10.644
AMER2	-18.261
AMER3	-12.076
AMFR	-11.802
AMH	-17.198
AMHR2	-20.934
AMICA1	-11.248
AMIGO1	-13.706
AMIGO2	-24.156
AMIGO3	-18.396
AMMECR1	-17.664
AMMECR1L	-19.444
AMN	-22.155
AMN1	-21.295
AMOT	-15.394
AMOTL1	-9.813
AMOTL2	-15.856
AMPD1	-22.857
AMPD2	-16.787
AMPD3	-14.505
AMPH	-10.814
AMT	-12.871
AMTN	-19.849
AMY1B	1.315
AMY2A	-7.363
AMY2B	-0.981
AMZ1	-16.859
AMZ2	-18.156
ANAPC1	43.969
ANAPC10	53.995
ANAPC11	48.454
ANAPC13	-2.472
ANAPC15	-11.071
ANAPC16	-10.907
ANAPC2	35.111
ANAPC4	26.537
ANAPC5	38.376
ANAPC7	-20.173
ANG	-12.869
ANGEL1	-11.450
ANGEL2	-7.020
ANGPT1	-14.807
ANGPT2	-15.466
ANGPT4	-18.268
ANGPTL1	-9.542
ANGPTL2	-14.895
ANGPTL3	-8.754
ANGPTL4	-14.832
ANGPTL5	-12.211
ANGPTL6	-12.450
ANGPTL7	-18.312
ANHX	-11.507
ANK1	-39.391
ANK2	-11.177
ANK3	-9.937
ANKAR	-15.839
ANKDD1A	-12.074
ANKDD1B	-19.724
ANKEF1	-13.537
ANKFN1	-17.278
ANKFY1	-9.972
ANKH	-12.806
ANKHD1	-9.120
ANKHD1-EIF4EBP3	-3.056
ANKIB1	-12.775
ANKK1	-20.099
ANKLE1	-17.196
ANKLE2	54.560
ANKMY1	-11.556
ANKMY2	-9.680
ANKRA2	-13.222
ANKRD1	-14.268
ANKRD10	-16.743
ANKRD11	-9.474
ANKRD12	-17.342
ANKRD13A	-13.527
ANKRD13B	-8.961
ANKRD13C	-11.596
ANKRD13D	-14.447
ANKRD16	-11.335
ANKRD17	-7.973
ANKRD18A	0.289
ANKRD2	-16.821
ANKRD22	-6.779
ANKRD23	-11.992
ANKRD24	-16.481
ANKRD26	-13.478
ANKRD27	-12.858
ANKRD28	-13.277
ANKRD29	-18.448
ANKRD30A	-14.090
ANKRD30B	-21.321
ANKRD31	-10.955
ANKRD32	-18.217
ANKRD33	-11.632
ANKRD33B	-11.834
ANKRD34A	-12.083
ANKRD34B	-8.281
ANKRD34C	-8.158
ANKRD35	-12.074
ANKRD36	-2.720
ANKRD37	-12.572
ANKRD39	-10.453
ANKRD40	-16.887
ANKRD42	-13.468
ANKRD44	-17.348
ANKRD45	-16.037
ANKRD46	-20.498
ANKRD49	-10.341
ANKRD50	-21.693
ANKRD52	-18.315
ANKRD53	-8.863
ANKRD54	-10.201
ANKRD55	-18.218
ANKRD6	-12.056
ANKRD61	-21.058
ANKRD62	-15.527
ANKRD65	12.164
ANKRD66	-14.154
ANKRD7	-10.011
ANKRD9	-18.895
ANKS1A	-19.945
ANKS1B	-43.634
ANKS3	-18.570
ANKS4B	-22.821
ANKS6	-7.886
ANKZF1	-13.085
ANLN	-12.503
ANO1	-15.669
ANO10	-14.840
ANO3	-4.696
ANO4	-13.452
ANO5	-14.012
ANO6	-17.376
ANO7	-12.352
ANO8	-11.405
ANO9	-12.092
ANP32A	-12.860
ANP32B	-2.657
ANP32D	-9.911
ANP32E	-23.215
ANPEP	-15.891
ANTXR1	-13.744
ANTXR2	-16.461
ANTXRL	-5.993
ANXA1	-9.280
ANXA10	-11.746
ANXA11	-22.706
ANXA13	-10.821
ANXA2	-12.538
ANXA2R	-9.646
ANXA3	-17.013
ANXA4	-14.439
ANXA5	-16.864
ANXA6	-16.937
ANXA7	-14.371
ANXA8	-3.626
ANXA8L1	-11.594
ANXA8L2	-1.586
ANXA9	-17.814
AOAH	-11.319
AOC1	-14.335
AOC2	-11.957
AOC3	-19.007
AOX1	-19.552
AP1AR	-12.657
AP1B1	-14.319
AP1G1	1.132
AP1G2	-11.306
AP1M1	-13.979
AP1M2	-15.367
AP1S1	-17.552
AP1S2	0.483
AP1S3	-8.075
AP2A1	-21.213
AP2A2	-11.456
AP2B1	-16.950
AP2M1	22.637
AP2S1	38.013
AP3B1	-5.770
AP3B2	-12.554
AP3D1	-12.350
AP3M1	-11.718
AP3M2	-8.520
AP3S1	2.301
AP3S2	-10.628
AP4B1	-15.775
AP4E1	-11.349
AP4M1	-10.546
AP4S1	-18.704
AP5B1	-15.959
AP5M1	-19.973
AP5S1	-12.405
AP5Z1	-15.056
APAF1	-17.974
APBA1	-14.158
APBA2	-7.191
APBA3	-19.814
APBB1	-10.606
APBB1IP	-15.798
APBB2	-30.477
APBB3	-19.102
APC	-11.479
APC2	-9.174
APCDD1	-15.163
APCDD1L	-12.187
APCS	-3.083
APEH	-13.521
APEX1	-11.272
APEX2	-8.048
APH1A	3.619
APH1B	-12.542
API5	-7.527
APIP	-7.900
APITD1	-12.500
APITD1-CORT	-10.291
APLF	-14.623
APLN	-7.287
APLNR	-23.966
APLP1	-12.101
APLP2	-8.129
APMAP	-10.966
APOA1	-18.589
APOA1BP	-13.013
APOA2	-12.603
APOA4	-15.052
APOA5	-16.055
APOB	-16.639
APOBEC1	-10.826
APOBEC2	-16.126
APOBEC3A	-8.455
APOBEC3B	-9.455
APOBEC3C	-8.283
APOBEC3D	-13.552
APOBEC3F	-22.731
APOBEC3G	-20.511
APOBEC3H	-9.144
APOBEC4	-10.076
APOBR	-22.178
APOC1	-15.509
APOC2	-14.881
APOC3	-16.685
APOC4	-14.327
APOD	-13.257
APOE	-16.408
APOF	-8.472
APOH	-8.997
APOL1	-12.369
APOL2	-7.827
APOL3	-21.025
APOL5	-14.108
APOL6	-16.746
APOLD1	-12.003
APOM	-25.568
APOO	-18.591
APOOL	-2.881
APOPT1	-12.367
APP	-12.637
APPBP2	-17.696
APPL1	-12.116
APPL2	-9.625
APRT	-9.777
APTX	-12.771
AQP1	-7.818
AQP10	-8.218
AQP11	-14.383
AQP12B	-4.521
AQP2	-16.133
AQP3	-19.292
AQP4	-13.375
AQP5	-15.237
AQP6	-12.244
AQP7	-0.756
AQP8	-13.679
AQP9	-19.237
AQPEP	-19.578
AQR	51.494
AR	-14.283
ARAF	-20.240
ARAP1	-15.013
ARAP2	-12.774
ARAP3	-9.565
ARC	-11.776
ARCN1	41.265
AREG	-15.305
AREL1	-13.745
ARF1	20.524
ARF3	-18.806
ARF4	15.839
ARF5	-15.134
ARF6	-0.514
ARFGAP1	-17.296
ARFGAP2	-16.230
ARFGAP3	-17.967
ARFGEF1	-14.412
ARFGEF2	-10.622
ARFIP1	-6.203
ARFIP2	-14.573
ARFRP1	62.550
ARG1	-11.216
ARG2	-17.902
ARGFX	-19.281
ARGLU1	8.436
ARHGAP1	-12.665
ARHGAP10	-13.429
ARHGAP11A	1.026
ARHGAP11B	-1.797
ARHGAP12	-16.014
ARHGAP15	-18.459
ARHGAP17	-15.873
ARHGAP18	-16.047
ARHGAP19	-11.299
ARHGAP20	-18.933
ARHGAP21	-7.801
ARHGAP22	-18.741
ARHGAP23	-18.776
ARHGAP24	-5.692
ARHGAP25	-17.133
ARHGAP26	-7.466
ARHGAP27	-19.291
ARHGAP28	-14.650
ARHGAP29	-7.961
ARHGAP30	-6.892
ARHGAP31	-17.080
ARHGAP32	-13.540
ARHGAP33	-19.452
ARHGAP35	-15.509
ARHGAP36	-23.173
ARHGAP39	-13.182
ARHGAP4	-11.487
ARHGAP44	-13.577
ARHGAP5	-8.907
ARHGAP6	-14.606
ARHGAP8	-11.368
ARHGAP9	-15.966
ARHGDIA	-20.228
ARHGDIB	1.570
ARHGDIG	-11.731
ARHGEF1	-16.732
ARHGEF10	-15.708
ARHGEF10L	-18.001
ARHGEF11	-13.276
ARHGEF12	-13.310
ARHGEF15	-12.418
ARHGEF16	-17.740
ARHGEF17	-14.151
ARHGEF18	-20.023
ARHGEF19	-14.192
ARHGEF2	-8.554
ARHGEF25	-17.594
ARHGEF26	-20.037
ARHGEF28	-20.543
ARHGEF3	-15.348
ARHGEF33	-11.783
ARHGEF35	0.055
ARHGEF37	-13.655
ARHGEF38	-8.113
ARHGEF39	-19.812
ARHGEF4	-15.532
ARHGEF40	-14.742
ARHGEF5	-7.685
ARHGEF6	-16.874
ARHGEF7	-12.845
ARHGEF9	-12.854
ARID1A	-11.472
ARID1B	-10.046
ARID2	-9.831
ARID3A	-16.779
ARID3B	-9.896
ARID3C	-15.714
ARID4A	-15.035
ARID4B	-10.296
ARID5A	-12.115
ARID5B	-18.023
ARIH1	37.705
ARIH2	-15.768
ARIH2OS	-16.152
ARL1	-7.599
ARL10	-4.582
ARL11	-8.838
ARL13A	-21.348
ARL13B	-7.315
ARL14	-15.310
ARL14EP	2.069
ARL14EPL	-19.563
ARL15	-15.955
ARL16	-13.203
ARL2	32.875
ARL2BP	-9.634
ARL3	-10.471
ARL4A	-3.344
ARL4C	-14.229
ARL4D	-10.549
ARL5A	-13.653
ARL5B	-5.113
ARL5C	-17.480
ARL6	-6.058
ARL6IP1	0.911
ARL6IP4	-10.299
ARL6IP5	-11.455
ARL6IP6	-6.606
ARL8A	-10.057
ARL8B	5.149
ARL9	-14.860
ARMC1	-8.346
ARMC10	0.512
ARMC12	-21.408
ARMC2	-19.682
ARMC3	-15.656
ARMC4	-13.359
ARMC5	-2.247
ARMC6	-12.086
ARMC7	-0.015
ARMC8	-12.979
ARMC9	-15.894
ARMCX1	-20.499
ARMCX2	-14.866
ARMCX3	-12.647
ARMCX4	-16.516
ARMCX5	-7.937
ARMCX6	-8.389
ARMS2	-14.391
ARNT	-5.255
ARNT2	-18.470
ARNTL	-11.177
ARNTL2	-14.495
ARPC1A	-5.796
ARPC1B	-13.553
ARPC2	2.067
ARPC3	-4.569
ARPC4	4.285
ARPC4-TTLL3	-9.031
ARPC5	-9.160
ARPC5L	-15.110
ARPP19	9.017
ARPP21	-26.837
ARR3	-16.460
ARRB1	-5.877
ARRB2	-16.281
ARRDC1	-11.524
ARRDC2	-15.249
ARRDC3	-22.947
ARRDC4	-8.132
ARRDC5	-17.429
ARSA	-18.708
ARSB	-8.826
ARSD	-9.848
ARSE	-8.540
ARSF	-17.953
ARSG	-11.687
ARSH	-10.003
ARSI	-16.064
ARSJ	-14.514
ARSK	-16.279
ART1	-13.395
ART3	-15.398
ART4	-21.117
ART5	-15.541
ARTN	-9.099
ARV1	-18.294
ARVCF	-21.118
ARX	-13.193
AS3MT	-11.495
ASAH1	-7.110
ASAH2	-19.285
ASAH2B	-5.787
ASAP1	-15.666
ASAP2	-14.175
ASAP3	-10.820
ASB1	-15.871
ASB10	-18.699
ASB11	-16.905
ASB12	-11.888
ASB13	-19.305
ASB14	-14.097
ASB15	-21.747
ASB16	-10.988
ASB17	-13.511
ASB18	-12.543
ASB2	-16.690
ASB3	-12.776
ASB4	-24.720
ASB5	-12.522
ASB6	-18.631
ASB7	-13.863
ASB8	-10.810
ASB9	-20.793
ASCC1	-3.941
ASCC2	-20.117
ASCC3	13.128
ASCL1	-18.730
ASCL2	-11.593
ASCL3	-12.873
ASCL4	-9.904
ASCL5	-14.999
ASF1A	-4.497
ASF1B	-13.091
ASGR1	-21.519
ASGR2	-18.420
ASH1L	-17.892
ASH2L	4.466
ASIC1	-5.296
ASIC2	-13.408
ASIC3	-15.538
ASIC4	-13.092
ASIC5	-16.603
ASIP	-11.986
ASL	-15.283
ASMT	-13.806
ASMTL	-11.957
ASNA1	-8.021
ASNS	-13.791
ASNSD1	-10.150
ASPA	-17.181
ASPDH	-14.855
ASPG	-14.116
ASPH	-23.622
ASPHD1	-19.437
ASPHD2	-6.860
ASPM	-16.230
ASPRV1	-13.293
ASPSCR1	-9.484
ASRGL1	-15.272
ASS1	-12.267
ASTE1	-12.918
ASTL	-17.503
ASTN1	-16.317
ASTN2	-40.275
ASUN	-8.933
ASXL1	-18.485
ASXL3	-10.334
ASZ1	-14.580
ATAD1	-7.330
ATAD2	-7.981
ATAD2B	-9.056
ATAD3A	-15.079
ATAD3B	-10.319
ATAD3C	-14.031
ATAD5	-13.829
ATAT1	-12.874
ATCAY	-18.346
ATE1	-22.020
ATF1	-8.607
ATF2	-12.005
ATF3	-39.317
ATF4	1.407
ATF5	-7.518
ATF6	-13.937
ATF6B	-13.161
ATF7	-7.628
ATF7IP	-13.555
ATF7IP2	-25.640
ATG10	-17.804
ATG12	-8.980
ATG13	-14.601
ATG14	-14.860
ATG16L1	-10.698
ATG16L2	-17.886
ATG2A	-18.909
ATG2B	-12.567
ATG3	-1.719
ATG4A	-17.387
ATG4B	-16.949
ATG4C	-15.869
ATG4D	-14.899
ATG5	-6.841
ATG7	-14.097
ATG9A	-1.510
ATHL1	-11.514
ATIC	-13.126
ATL1	-7.137
ATL2	17.574
ATL3	-7.992
ATM	-20.177
ATMIN	-12.188
ATN1	-12.320
ATOH1	-11.546
ATOH7	-13.823
ATOH8	-17.617
ATOX1	-10.748
ATP10A	-17.645
ATP10B	-19.841
ATP10D	-12.840
ATP11A	-11.217
ATP11B	-17.642
ATP11C	-8.017
ATP12A	-17.130
ATP13A1	-11.190
ATP13A2	-13.999
ATP13A3	-17.509
ATP13A4	-20.889
ATP13A5	-16.453
ATP1A1	5.840
ATP1A2	-9.053
ATP1A3	-14.967
ATP1A4	-23.621
ATP1B1	-5.174
ATP1B2	-18.000
ATP1B3	-9.088
ATP1B4	-15.374
ATP2A1	-18.006
ATP2A2	69.965
ATP2A3	-18.483
ATP2B1	-9.725
ATP2B2	-10.858
ATP2B3	-18.797
ATP2B4	-11.707
ATP2C1	-16.300
ATP2C2	-15.232
ATP4A	-12.166
ATP4B	-15.003
ATP5A1	28.993
ATP5B	9.868
ATP5C1	24.788
ATP5D	32.101
ATP5F1	7.074
ATP5G1	1.878
ATP5G2	-7.897
ATP5G3	-12.238
ATP5H	-3.102
ATP5I	-5.285
ATP5J	2.092
ATP5J2	-26.854
ATP5J2-PTCD1	-45.078
ATP5L	12.228
ATP5L2	0.464
ATP5O	3.604
ATP5S	-11.921
ATP5SL	-1.829
ATP6AP1	-11.549
ATP6AP1L	-7.865
ATP6AP2	-10.977
ATP6V0A1	-13.356
ATP6V0A2	-12.891
ATP6V0A4	-12.057
ATP6V0B	11.215
ATP6V0C	94.352
ATP6V0D1	76.382
ATP6V0D2	-9.126
ATP6V0E1	-3.656
ATP6V0E2	-5.006
ATP6V1A	73.968
ATP6V1B1	-16.795
ATP6V1B2	81.519
ATP6V1C1	24.041
ATP6V1C2	-6.210
ATP6V1D	21.017
ATP6V1E1	53.114
ATP6V1E2	-14.553
ATP6V1F	15.667
ATP6V1G1	37.067
ATP6V1G2	-21.054
ATP6V1G3	-15.448
ATP6V1H	26.607
ATP7A	-0.368
ATP7B	-16.542
ATP8A1	-14.516
ATP8A2	-14.995
ATP8B1	-14.054
ATP8B2	-16.286
ATP8B3	-18.619
ATP8B4	-19.375
ATP9A	-17.212
ATP9B	-12.132
ATPAF1	-47.257
ATPAF2	-18.476
ATPIF1	-8.509
ATR	42.003
ATRAID	-16.067
ATRIP	14.278
ATRN	-9.132
ATRNL1	-15.721
ATRX	-13.974
ATXN1	-22.207
ATXN10	27.453
ATXN1L	-9.729
ATXN2	-16.881
ATXN2L	-13.326
ATXN3	-6.462
