GENE	BF
ACTR6	16.329
ACTR8	-5.306
ACTRT1	-16.579
ACTRT2	-15.119
ACTRT3	-7.550
ACVR1	-15.735
ACVR1B	-9.719
ACVR1C	-7.908
ACVR2A	-11.373
ACVR2B	-11.334
ACVRL1	-16.966
ACY1	-10.980
ACY3	-8.909
ACYP1	-15.185
ACYP2	-18.665
ADA	-12.250
ADAD1	-17.356
ADAD2	-9.863
ADAL	-7.841
ADAM10	-2.340
ADAM11	-9.484
ADAM12	-8.079
ADAM15	-19.727
ADAM17	-16.030
ADAM18	-14.441
ADAM19	-16.002
ADAM2	-1.963
ADAM20	-12.576
ADAM21	-9.092
ADAM22	-15.473
ADAM23	-10.217
ADAM28	-17.621
ADAM29	-16.301
ADAM30	-12.028
ADAM32	-12.109
ADAM33	-10.448
ADAM7	-14.169
ADAM8	-13.360
ADAM9	-12.060
ADAMDEC1	-10.900
ADAMTS1	-15.138
ADAMTS10	-14.546
ADAMTS12	-14.029
ADAMTS13	-14.889
ADAMTS14	-9.745
ADAMTS15	-13.421
ADAMTS16	-17.433
ADAMTS17	-9.767
ADAMTS18	-16.288
ADAMTS19	-16.979
ADAMTS2	-15.163
ADAMTS20	-6.326
ADAMTS3	-12.257
ADAMTS4	-4.449
ADAMTS5	-15.124
ADAMTS6	-11.208
ADAMTS7	-11.590
ADAMTS8	-14.520
ADAMTS9	-8.519
ADAMTSL1	-13.290
ADAMTSL2	-10.301
ADAMTSL3	-14.011
ADAMTSL4	-5.453
ADAMTSL5	-7.061
ADAP1	-12.241
ADAP2	-18.373
ADAR	-11.066
ADARB1	-12.875
ADARB2	-14.228
ADAT1	-13.732
ADAT2	-9.356
ADAT3	-5.856
ADC	-14.148
ADCK1	-13.266
ADCK2	-9.364
ADCK3	-12.269
ADCK4	-15.121
ADCK5	-18.483
ADCY1	-12.522
ADCY10	-10.259
ADCY2	-11.048
ADCY3	-9.298
ADCY4	-11.982
ADCY5	-15.712
ADCY6	-10.995
ADCY7	-12.358
ADCY8	-15.617
ADCY9	-14.727
ADCYAP1	-15.181
ADCYAP1R1	-9.967
ADD1	-7.649
ADD2	-10.148
ADD3	-13.870
ADH1A	-9.832
ADH1B	-14.177
ADH4	-16.404
ADH5	-8.503
ADH6	-14.191
ADH7	-11.405
ADHFE1	-4.426
ADI1	-11.882
ADIG	-11.558
ADIPOQ	-17.828
ADIPOR1	-12.173
ADIPOR2	-8.847
ADIRF	-6.955
ADK	-10.270
ADM	-8.414
ADM2	-14.908
ADM5	-11.291
ADNP	-14.665
ADNP2	-6.273
ADO	-16.707
ADORA1	-12.221
ADORA2A	-14.171
ADORA2B	-15.279
ADORA3	-30.050
ADPGK	-12.115
ADPRH	-13.291
ADPRHL1	-9.654
ADPRHL2	-12.309
ADPRM	-8.853
ADRA1A	-17.012
ADRA1B	-8.823
ADRA1D	-11.878
ADRA2A	-11.152
ADRA2B	-12.379
ADRA2C	-14.305
ADRB1	-16.469
ADRB2	0.161
ADRB3	-10.746
ADRBK1	-9.297
ADRBK2	-22.873
ADRM1	1.340
ADSL	0.021
ADSS	12.050
ADSSL1	-11.835
ADTRP	-19.922
AEBP1	-18.832
AEBP2	-14.987
AEN	-6.737
AES	-11.394
AFAP1	-14.013
AFAP1L1	-14.198
AFAP1L2	-14.496
AFF1	-10.055
AFF2	-12.289
AFF3	-11.756
AFF4	-1.472
AFG3L2	7.984
AFM	-15.902
AFMID	-11.829
AFP	-9.942
AFTPH	-14.723
AGA	-8.642
AGAP1	-18.669
AGAP2	-2.331
AGAP3	-24.515
AGAP5	-1.834
AGAP6	-5.796
AGAP7	-1.135
AGBL1	-11.894
AGBL2	-21.341
AGBL3	-7.116
AGBL4	-10.592
AGBL5	-12.875
AGER	-21.433
AGFG1	-17.814
AGFG2	-16.845
AGGF1	-18.559
AGK	-11.067
AGL	-7.805
AGMAT	-15.236
AGMO	-18.644
AGO1	-13.294
AGO2	-10.813
AGO3	-9.825
AGO4	-9.905
AGPAT1	-7.288
AGPAT2	-11.302
AGPAT3	-13.550
AGPAT4	-16.737
AGPAT5	-13.586
AGPAT6	-16.429
AGPAT9	-15.659
AGPS	-14.772
AGR2	-17.384
AGR3	-4.515
AGRN	-17.129
AGRP	-14.940
AGT	-16.856
AGTPBP1	-16.648
AGTR1	-12.502
AGTR2	-12.616
AGTRAP	-27.358
AGXT	-18.968
AGXT2	-14.248
AHCTF1	17.494
AHCY	-4.472
AHCYL1	-9.710
AHCYL2	-7.234
AHDC1	-9.007
AHI1	-15.907
AHNAK	-7.279
AHNAK2	-11.992
AHR	-2.333
AHRR	-12.681
AHSA1	-13.624
AHSA2	-12.484
AHSG	-13.846
AHSP	-18.906
AICDA	-17.916
AIDA	-14.327
AIF1	-22.497
AIF1L	-30.841
AIFM1	-13.930
AIFM2	-10.162
AIFM3	-13.297
AIG1	-7.117
AIM1	-15.920
AIM2	-13.737
AIMP1	-8.163
AIMP2	-11.569
AIP	-16.380
AIPL1	-16.284
AIRE	-19.740
AJAP1	-16.276
AJUBA	-25.808
AK1	-14.441
AK2	5.365
AK3	-6.497
AK4	3.340
AK5	-12.920
AK6	2.895
AK7	-15.875
AK8	-12.542
AK9	-9.066
AKAP1	-13.252
AKAP10	-17.998
AKAP11	-9.074
AKAP12	-7.066
AKAP13	-3.052
AKAP14	-14.633
AKAP17A	-15.479
AKAP2	-9.186
AKAP3	-6.404
AKAP4	-13.672
AKAP5	-7.870
AKAP6	-8.717
AKAP7	-17.840
AKAP8	-13.905
AKAP8L	-6.009
AKAP9	-15.741
AKIP1	-13.751
AKIRIN1	-8.827
AKIRIN2	33.998
AKNA	-12.663
AKNAD1	-11.669
AKR1A1	-21.798
AKR1B1	-9.135
AKR1B10	-9.217
AKR1B15	8.351
AKR1C1	-5.340
AKR1C2	-9.786
AKR1C3	-12.081
AKR1C4	-11.658
AKR1D1	-5.601
AKR1E2	-14.020
AKR7A2	-14.845
AKR7A3	-7.999
AKT1	-9.376
AKT1S1	-15.715
AKT2	-11.496
AKT3	-13.972
AKTIP	-4.132
ALAD	-10.098
ALAS1	-12.926
ALAS2	-9.090
ALB	-16.186
ALCAM	-12.228
ALDH16A1	-12.535
ALDH18A1	-16.998
ALDH1A1	-16.889
ALDH1A2	-7.722
ALDH1A3	-15.524
ALDH1B1	-16.061
ALDH1L1	-16.354
ALDH1L2	-14.273
ALDH2	-20.565
ALDH3A1	-18.408
ALDH3A2	-13.629
ALDH3B2	-13.021
ALDH4A1	-17.672
ALDH5A1	-11.053
ALDH6A1	-8.267
ALDH7A1	-11.473
ALDH8A1	-14.905
ALDH9A1	-0.973
ALDOA	29.403
ALDOB	-17.746
ALDOC	-5.026
ALG1	-0.368
ALG10	-5.016
ALG10B	0.329
ALG11	43.734
ALG12	-11.413
ALG13	-16.905
ALG14	-9.690
ALG1L	6.225
ALG2	56.475
ALG3	-14.875
ALG5	-8.421
ALG6	-9.923
ALG8	-9.259
ALG9	-10.802
ALK	-14.596
ALKBH1	-11.919
ALKBH2	-13.916
ALKBH3	-7.449
ALKBH4	-7.154
ALKBH5	-15.593
ALKBH6	-13.292
ALKBH7	-12.551
ALKBH8	-12.576
ALLC	-8.345
ALMS1	-10.764
ALOX12	-12.521
ALOX12B	-9.330
ALOX15	-18.474
ALOX15B	-11.521
ALOX5	-5.280
ALOX5AP	-13.779
ALOXE3	-16.568
ALPI	-12.703
ALPK1	-9.490
ALPK2	-15.041
ALPK3	-6.538
ALPL	-13.016
ALPP	-10.330
ALPPL2	-9.561
ALS2	-15.121
ALS2CL	-11.137
ALS2CR11	-18.702
ALS2CR12	-11.981
ALX1	-17.057
ALX3	-3.308
ALX4	-10.651
ALYREF	16.984
AMACR	-12.296
AMBN	-2.556
AMBP	-15.444
AMBRA1	-16.061
AMD1	-0.932
AMDHD1	-16.192
AMDHD2	-12.599
AMELX	-10.822
AMELY	-12.607
AMER1	-10.601
AMER2	-18.438
AMER3	-10.329
AMFR	-9.712
AMH	-11.298
AMHR2	-18.220
AMICA1	-11.221
AMIGO1	-14.471
AMIGO2	-13.363
AMIGO3	-17.258
AMMECR1	-18.769
AMMECR1L	-20.408
AMN	-16.400
AMN1	-16.431
AMOT	-14.291
AMOTL1	-13.264
AMOTL2	-12.717
AMPD1	-18.868
AMPD2	-17.143
AMPD3	-14.363
AMPH	-11.846
AMT	-13.005
AMTN	-16.587
AMY1B	-0.250
AMY2A	-8.864
AMY2B	-3.241
AMZ1	-16.858
AMZ2	-9.982
ANAPC1	38.125
ANAPC10	38.361
ANAPC11	19.359
ANAPC13	-5.356
ANAPC15	-11.115
ANAPC16	-9.834
ANAPC2	28.395
ANAPC4	31.934
ANAPC5	24.670
ANAPC7	-18.661
ANG	-12.927
ANGEL1	-11.999
ANGEL2	-11.228
ANGPT1	-16.956
ANGPT2	-16.102
ANGPT4	-14.430
ANGPTL1	-13.957
ANGPTL2	-13.461
ANGPTL3	-12.579
ANGPTL4	-13.374
ANGPTL5	-9.040
ANGPTL6	-13.861
ANGPTL7	-16.328
ANHX	-11.822
ANK1	-26.071
ANK2	-11.748
ANK3	-7.416
ANKAR	-15.106
ANKDD1A	-11.496
ANKDD1B	-24.130
ANKEF1	-13.812
ANKFN1	-15.202
ANKFY1	-14.606
ANKH	-18.511
ANKHD1	-10.642
ANKHD1-EIF4EBP3	-3.989
ANKIB1	-14.191
ANKK1	-17.329
ANKLE1	-15.772
ANKLE2	42.078
ANKMY1	-7.781
ANKMY2	5.897
ANKRA2	-18.341
ANKRD1	-9.803
ANKRD10	-16.025
ANKRD11	-12.921
ANKRD12	-11.893
ANKRD13A	-12.722
ANKRD13B	-9.147
ANKRD13C	-8.657
ANKRD13D	-18.255
ANKRD16	-10.517
ANKRD17	-3.882
ANKRD18A	-11.703
ANKRD2	-13.804
ANKRD22	-8.501
ANKRD23	-16.389
ANKRD24	-15.026
ANKRD26	-16.256
ANKRD27	-13.270
ANKRD28	-11.558
ANKRD29	-14.170
ANKRD30A	-15.328
ANKRD30B	-13.160
ANKRD31	-9.976
ANKRD32	-14.218
ANKRD33	-11.086
ANKRD33B	-13.569
ANKRD34A	-15.805
ANKRD34B	-12.631
ANKRD34C	-13.956
ANKRD35	-6.033
ANKRD36	0.423
ANKRD37	-13.929
ANKRD39	-8.395
ANKRD40	-18.410
ANKRD42	-18.754
ANKRD44	-16.510
ANKRD45	-20.840
ANKRD46	-15.533
ANKRD49	-9.248
ANKRD50	-19.653
ANKRD52	-4.050
ANKRD53	-6.515
ANKRD54	-8.091
ANKRD55	-18.080
ANKRD6	-7.836
ANKRD61	-20.264
ANKRD62	-13.225
ANKRD65	3.010
ANKRD66	-11.738
ANKRD7	-11.977
ANKRD9	-15.231
ANKS1A	-17.598
ANKS1B	-47.092
ANKS3	-12.932
ANKS4B	-11.336
ANKS6	-5.704
ANKZF1	-6.907
ANLN	-8.692
ANO1	-10.404
ANO10	-12.133
ANO3	-9.608
ANO4	-14.718
ANO5	-12.426
ANO6	-20.674
ANO7	-15.618
ANO8	-9.627
ANO9	-12.079
ANP32A	-0.348
ANP32B	-3.286
ANP32D	-5.925
ANP32E	-21.954
ANPEP	-12.713
ANTXR1	-12.033
ANTXR2	-14.142
ANTXRL	-11.123
ANXA1	-12.839
ANXA10	-11.128
ANXA11	-13.563
ANXA13	-9.182
ANXA2	-13.784
ANXA2R	-3.102
ANXA3	-13.944
ANXA4	-5.433
ANXA5	-12.174
ANXA6	-10.443
ANXA7	-17.608
ANXA8	-8.696
ANXA8L1	-9.195
ANXA8L2	-4.114
ANXA9	-12.945
AOAH	-6.633
AOC1	-7.707
AOC2	-15.411
AOC3	-20.896
AOX1	-15.878
AP1AR	-14.476
AP1B1	-6.225
AP1G1	-10.879
AP1G2	-11.794
AP1M1	-14.353
AP1M2	-13.290
AP1S1	-19.859
AP1S2	-6.699
AP1S3	-11.469
AP2A1	-14.978
AP2A2	-9.668
AP2B1	-12.736
AP2M1	15.680
AP2S1	8.442
AP3B1	2.662
AP3B2	-10.971
AP3D1	-10.005
AP3M1	-17.055
AP3M2	-9.387
AP3S1	-9.742
AP3S2	-8.922
AP4B1	-17.774
AP4E1	-17.651
AP4M1	-19.171
AP4S1	-15.439
AP5B1	-10.990
AP5M1	-14.418
AP5S1	-14.637
AP5Z1	-15.913
APAF1	-20.859
APBA1	-11.172
APBA2	-2.484
APBA3	-10.895
APBB1	-8.863
APBB1IP	-17.384
APBB2	-28.950
APBB3	-17.595
APC	-4.018
APC2	-10.924
APCDD1	-11.654
APCDD1L	-16.645
APCS	-6.895
APEH	-12.614
APEX1	-14.213
APEX2	-9.511
APH1A	-0.158
APH1B	-8.173
API5	-5.257
APIP	-4.730
APITD1	-10.178
APITD1-CORT	-8.341
APLF	-11.310
APLN	-6.845
APLNR	-14.983
APLP1	-8.654
APLP2	-11.652
APMAP	-15.484
APOA1	-17.491
APOA1BP	-13.077
APOA2	-9.639
APOA4	-15.267
APOA5	-14.332
APOB	-13.778
APOBEC1	-6.575
APOBEC2	-12.469
APOBEC3A	-11.747
APOBEC3B	-19.146
APOBEC3C	-8.843
APOBEC3D	-17.751
APOBEC3F	-15.969
APOBEC3G	-27.460
APOBEC3H	-13.072
APOBEC4	-14.963
APOBR	-16.622
APOC1	-10.813
APOC2	-15.088
APOC3	-14.913
APOC4	-15.522
APOD	-14.208
APOE	-13.869
APOF	-14.959
APOH	-13.430
APOL1	-14.429
APOL2	-8.395
APOL3	-18.027
APOL5	-17.588
APOL6	-12.516
APOLD1	-12.541
APOM	-23.221
APOO	-12.789
APOOL	-10.436
APOPT1	-14.275
APP	-16.806
APPBP2	-9.598
APPL1	-15.356
APPL2	-9.761
APRT	-4.171
APTX	-11.138
AQP1	-8.565
AQP10	-11.600
AQP11	-12.024
AQP12B	-8.068
AQP2	-8.956
AQP3	-12.233
AQP4	-12.214
AQP5	-15.070
AQP6	-12.448
AQP7	-0.600
AQP8	-13.658
AQP9	-10.966
AQPEP	-15.424
AQR	47.000
AR	-11.076
ARAF	-19.908
ARAP1	-9.458
ARAP2	-14.497
ARAP3	-8.246
ARC	-9.722
ARCN1	30.030
AREG	-17.080
AREL1	-12.071
ARF1	-11.807
ARF3	-11.449
ARF4	46.218
ARF5	-10.064
ARF6	-4.147
ARFGAP1	-15.427
ARFGAP2	-13.811
ARFGAP3	-14.506
ARFGEF1	-7.180
ARFGEF2	-15.340
ARFIP1	-7.688
ARFIP2	-13.732
ARFRP1	-3.731
ARG1	-13.038
ARG2	-20.169
ARGFX	-16.080
ARGLU1	1.540
ARHGAP1	-14.478
ARHGAP10	-12.005
ARHGAP11A	-6.534
ARHGAP11B	-7.638
ARHGAP12	-17.704
ARHGAP15	-13.536
ARHGAP17	-17.885
ARHGAP18	-12.925
ARHGAP19	-13.335
ARHGAP20	-18.754
ARHGAP21	-8.615
ARHGAP22	-16.133
ARHGAP23	-14.604
ARHGAP24	-12.853
ARHGAP25	-22.198
ARHGAP26	-10.488
ARHGAP27	-18.014
ARHGAP28	-19.948
ARHGAP29	-9.206
ARHGAP30	-9.852
ARHGAP31	-14.167
ARHGAP32	-14.359
ARHGAP33	-9.219
ARHGAP35	-12.197
ARHGAP36	-16.946
ARHGAP39	-12.613
ARHGAP4	-16.127
ARHGAP44	-16.381
ARHGAP5	-13.308
ARHGAP6	-14.824
ARHGAP8	-12.600
ARHGAP9	-13.087
ARHGDIA	-22.981
ARHGDIB	-7.030
ARHGDIG	-10.087
ARHGEF1	-14.935
ARHGEF10	-15.092
ARHGEF10L	-12.222
ARHGEF11	-10.912
ARHGEF12	-7.537
ARHGEF15	-8.059
ARHGEF16	-14.592
ARHGEF17	-15.105
ARHGEF18	-15.651
ARHGEF19	-16.994
ARHGEF2	-9.907
ARHGEF25	-14.362
ARHGEF26	-12.492
ARHGEF28	-15.778
ARHGEF3	-10.322
ARHGEF33	-8.271
ARHGEF35	-6.495
ARHGEF37	-11.781
ARHGEF38	-5.888
ARHGEF39	-17.671
ARHGEF4	-17.963
ARHGEF40	-10.780
ARHGEF5	-6.987
ARHGEF6	-14.421
ARHGEF7	-12.024
ARHGEF9	-10.549
ARID1A	-5.574
ARID1B	-15.680
ARID2	-10.349
ARID3A	-10.614
ARID3B	-9.123
ARID3C	-10.991
ARID4A	-18.179
ARID4B	-7.517
ARID5A	-11.142
ARID5B	-7.169
ARIH1	-5.155
ARIH2	-19.143
ARIH2OS	-13.831
ARL1	-13.820
ARL10	-11.764
ARL11	-11.147
ARL13A	-8.499
ARL13B	0.881
ARL14	-4.956
ARL14EP	-4.059
ARL14EPL	-6.495
ARL15	-10.681
ARL16	-18.229
ARL2	8.372
ARL2BP	-7.628
ARL3	-11.216
ARL4A	-1.835
ARL4C	-13.248
ARL4D	-9.649
ARL5A	-7.597
ARL5B	-10.590
ARL5C	-16.235
ARL6	-6.989
ARL6IP1	-5.376
ARL6IP4	-13.968
ARL6IP5	-14.087
ARL6IP6	-3.130
ARL8A	-11.371
ARL8B	-1.971
ARL9	-5.935
ARMC1	-11.896
ARMC10	1.538
ARMC12	-19.070
ARMC2	-17.192
ARMC3	-14.002
ARMC4	-13.384
ARMC5	-6.096
ARMC6	-7.779
ARMC7	8.619
ARMC8	-12.263
ARMC9	-10.670
ARMCX1	-16.159
ARMCX2	-11.305
ARMCX3	-14.130
ARMCX4	-15.852
ARMCX5	-7.876
ARMCX6	-12.859
ARMS2	-9.911
ARNT	-6.911
ARNT2	-12.863
ARNTL	-12.376
ARNTL2	-12.412
ARPC1A	-10.898
ARPC1B	-5.711
ARPC2	1.875
ARPC3	-2.015
ARPC4	13.736
ARPC4-TTLL3	-8.586
ARPC5	-13.675
ARPC5L	-15.279
ARPP19	1.212
ARPP21	-25.249
ARR3	-16.276
ARRB1	-6.604
ARRB2	-10.864
ARRDC1	-12.575
ARRDC2	-12.264
ARRDC3	-21.631
ARRDC4	-14.121
ARRDC5	-16.387
ARSA	-13.641
ARSB	-17.511
ARSD	-11.511
ARSE	-11.497
ARSF	-15.529
ARSG	-14.862
ARSH	-7.425
ARSI	-14.925
ARSJ	-10.060
ARSK	-10.625
ART1	-10.055
ART3	3.713
ART4	-18.834
ART5	-16.319
ARTN	-3.469
ARV1	-9.858
ARVCF	-19.419
ARX	-12.346
AS3MT	-14.137
ASAH1	-5.845
ASAH2	-14.842
ASAH2B	-12.103
ASAP1	-13.134
ASAP2	-19.976
ASAP3	-5.016
ASB1	-13.581
ASB10	-15.936
ASB11	-12.069
ASB12	-10.480
ASB13	-16.235
ASB14	-14.529
ASB15	-12.514
ASB16	-7.674
ASB17	-14.406
ASB18	-11.963
ASB2	-13.475
ASB3	-15.532
ASB4	-15.590
ASB5	-10.020
ASB6	-14.985
ASB7	-10.645
ASB8	-15.839
ASB9	-17.120
ASCC1	-9.409
ASCC2	-19.379
ASCC3	22.435
ASCL1	-16.333
ASCL2	-8.645
ASCL3	-20.295
ASCL4	-12.570
ASCL5	-17.538
ASF1A	8.039
ASF1B	-7.111
ASGR1	-15.146
ASGR2	-14.706
ASH1L	-13.191
ASH2L	8.598
ASIC1	-20.539
ASIC2	-14.696
ASIC3	-14.182
ASIC4	-15.955
ASIC5	-17.706
ASIP	-12.939
ASL	-14.342
ASMT	-9.430
ASMTL	-11.794
ASNA1	-12.335
ASNS	-9.609
ASNSD1	-11.615
ASPA	-13.505
ASPDH	-11.990
ASPG	-11.584
ASPH	-28.779
ASPHD1	-13.542
ASPHD2	-9.313
ASPM	-14.913
ASPRV1	-7.985
ASPSCR1	-10.591
ASRGL1	-16.082
ASS1	-10.515
ASTE1	-12.784
ASTL	-12.401
ASTN1	-12.253
ASTN2	-33.248
ASUN	-3.243
ASXL1	-12.564
ASXL3	-13.145
ASZ1	-5.618
ATAD1	-5.978
ATAD2	-12.635
ATAD2B	-10.399
ATAD3A	-18.490
ATAD3B	-10.077
ATAD3C	-15.101
ATAD5	-9.367
ATAT1	-10.973
ATCAY	-12.394
ATE1	-18.080
ATF1	-11.397
ATF2	-7.707
ATF3	-44.996
ATF4	-7.303
ATF5	-7.557
ATF6	-9.120
ATF6B	-12.798
ATF7	-6.042
ATF7IP	-8.098
ATF7IP2	-19.337
ATG10	-18.199
ATG12	-5.526
ATG13	-19.143
ATG14	-18.659
ATG16L1	-6.889
ATG16L2	-10.915
ATG2A	-17.547
ATG2B	-12.651
ATG3	-10.663
ATG4A	-15.989
ATG4B	-21.515
ATG4C	-9.629
ATG4D	-20.998
ATG5	-9.116
ATG7	-10.253
ATG9A	-5.634
ATHL1	-9.938
ATIC	-1.973
ATL1	-13.761
ATL2	-1.563
ATL3	-11.478
ATM	-21.918
ATMIN	-7.239
ATN1	-12.106
ATOH1	-16.265
ATOH7	-14.058
ATOH8	-20.349
ATOX1	-6.739
ATP10A	-11.377
ATP10B	-13.841
ATP10D	-13.023
ATP11A	-7.029
ATP11B	-8.369
ATP11C	-4.748
ATP12A	-9.488
ATP13A1	-7.211
ATP13A2	-10.925
ATP13A3	-16.946
ATP13A4	-12.366
ATP13A5	-16.435
ATP1A1	-7.011
ATP1A2	-9.866
ATP1A3	-15.148
ATP1A4	-21.661
ATP1B1	-12.060
ATP1B2	-13.292
ATP1B3	-6.366
ATP1B4	-11.974
ATP2A1	-13.728
ATP2A2	38.976
ATP2A3	-13.123
ATP2B1	-12.667
ATP2B2	-8.523
ATP2B3	-14.442
ATP2B4	-12.142
ATP2C1	-2.949
ATP2C2	-13.058
ATP4A	-11.671
ATP4B	-8.654
ATP5A1	6.148
ATP5B	-5.229
ATP5C1	-10.262
ATP5D	-8.052
ATP5F1	-11.255
ATP5G1	-5.272
ATP5G2	-3.538
ATP5G3	-13.516
ATP5H	-10.034
ATP5I	-6.795
ATP5J	-8.206
ATP5J2	-1.405
ATP5J2-PTCD1	-27.261
ATP5L	-1.835
ATP5L2	-0.679
ATP5O	-6.647
ATP5S	-10.493
ATP5SL	-14.307
ATP6AP1	-18.618
ATP6AP1L	-3.875
ATP6AP2	-5.960
ATP6V0A1	-9.548
ATP6V0A2	-13.212
ATP6V0A4	-12.503
ATP6V0B	14.608
ATP6V0C	16.153
ATP6V0D1	21.205
ATP6V0D2	-6.474
ATP6V0E1	-8.581
ATP6V0E2	-7.863
ATP6V1A	51.464
ATP6V1B1	-11.232
ATP6V1B2	33.820
ATP6V1C1	16.290
ATP6V1C2	-4.229
ATP6V1D	11.040
ATP6V1E1	12.777
ATP6V1E2	-15.475
ATP6V1F	0.432
ATP6V1G1	3.176
ATP6V1G2	-18.713
ATP6V1G3	-17.221
ATP6V1H	11.430
ATP7A	-15.657
ATP7B	-15.320
ATP8A1	-14.996
ATP8A2	-12.173
ATP8B1	-16.906
ATP8B2	-13.220
ATP8B3	-13.740
ATP8B4	-13.562
ATP9A	-13.376
ATP9B	-4.704
ATPAF1	-31.371
ATPAF2	-15.378
ATPIF1	-7.497
ATR	36.470
ATRAID	-15.236
ATRIP	2.844
ATRN	-9.586
ATRNL1	-14.424
ATRX	-4.656
ATXN1	-8.615
ATXN10	3.005
ATXN1L	-7.889
ATXN2	-11.587
