GENE	BF
DYNC2LI1	-9.376
DYNLL1	1.334
DYNLL2	-10.842
DYNLRB1	12.704
DYNLRB2	-8.462
DYNLT1	-2.671
DYNLT3	-8.973
DYRK1A	1.015
DYRK1B	-2.296
DYRK2	-8.655
DYRK3	-6.724
DYRK4	-10.268
DYSF	-9.034
DYTN	-11.192
DYX1C1	-9.976
DZANK1	-7.848
DZIP1	-6.439
DZIP1L	-6.305
DZIP3	-9.668
E2F1	0.208
E2F2	-7.514
E2F3	-0.348
E2F4	-9.431
E2F5	-10.974
E2F6	-7.483
E2F7	-12.012
E2F8	-12.403
E4F1	6.415
EAF1	4.768
EAF2	-11.222
EAPP	12.078
EARS2	-7.965
EBAG9	-7.318
EBF1	-10.255
EBF2	-3.767
EBF3	-8.865
EBF4	-5.671
EBI3	-7.401
EBLN1	-8.017
EBLN2	-12.558
EBNA1BP2	6.805
EBP	-13.019
EBPL	-2.051
ECD	35.128
ECE1	-7.348
ECE2	-12.440
ECEL1	-3.200
ECH1	-6.928
ECHDC1	-28.935
ECHDC2	-4.164
ECHDC3	-8.743
ECHS1	-20.928
ECI1	-7.297
ECI2	-4.935
ECM1	-11.973
ECM2	-9.146
ECSIT	-17.874
ECT2	5.487
ECT2L	-5.490
EDA	-6.139
EDA2R	-5.487
EDAR	-18.695
EDARADD	-9.616
EDC3	-12.599
EDC4	-0.348
EDDM3A	-8.152
EDDM3B	-3.908
EDEM1	-6.426
EDEM2	-11.817
EDEM3	-7.581
EDF1	-6.114
EDIL3	-12.590
EDN1	-7.893
EDN2	-14.150
EDN3	-15.430
EDNRA	-13.380
EDNRB	-10.777
EEA1	-7.882
EED	-0.475
EEF1A1	12.211
EEF1A2	-6.557
EEF1B2	5.127
EEF1D	-15.219
EEF1E1	-1.851
EEF1G	-8.002
EEF2	29.065
EEF2K	-2.807
EEFSEC	-7.662
EEPD1	-15.143
EFCAB1	-5.220
EFCAB11	-27.740
EFCAB12	-9.598
EFCAB13	-13.742
EFCAB14	-9.171
EFCAB2	-0.662
EFCAB3	-9.191
EFCAB4A	-7.535
EFCAB4B	-13.217
EFCAB5	-16.239
EFCAB6	-9.745
EFCAB7	-9.495
EFCAB9	-10.480
EFCC1	-13.342
EFEMP1	-5.976
EFEMP2	-8.526
EFHB	-13.211
EFHC1	-12.223
EFHC2	-10.391
EFHD1	-19.362
EFHD2	-9.070
EFNA1	-11.456
EFNA2	-8.108
EFNA3	-4.271
EFNA4	-8.180
EFNA5	-11.034
EFNB1	-7.959
EFNB2	-8.381
EFNB3	-8.877
EFR3A	-14.333
EFR3B	-10.249
EFS	-7.566
EFTUD1	26.198
EFTUD2	26.399
EGF	-4.772
EGFL6	-6.044
EGFL7	-4.832
EGFL8	-15.147
EGFLAM	-21.909
EGFR	-7.022
EGLN1	-12.913
EGLN2	-10.032
EGLN3	-8.039
EGR1	-6.427
EGR2	7.387
EGR3	-17.156
EGR4	-4.487
EHBP1	-9.466
EHBP1L1	-12.610
EHD1	-9.321
EHD2	-11.180
EHD3	-10.581
EHD4	-10.878
EHF	-7.982
EHHADH	-9.354
EHMT1	-2.114
EHMT2	-3.653
EID1	-6.572
EID2	-7.256
EID2B	-11.831
EID3	-9.342
EIF1	18.999
EIF1AD	-18.888
EIF1AX	45.055
EIF1AY	6.361
EIF1B	-3.892
EIF2A	-6.722
EIF2AK1	-17.448
EIF2AK2	-15.100
EIF2AK3	-15.089
EIF2AK4	-8.544
EIF2B1	-0.088
EIF2B2	48.226
EIF2B3	49.390
EIF2B4	50.350
EIF2B5	26.689
EIF2D	-10.496
EIF2S1	35.055
EIF2S2	27.687
EIF2S3	34.699
EIF3A	44.017
EIF3B	25.798
EIF3C	9.772
EIF3CL	7.082
EIF3D	23.442
EIF3E	6.378
EIF3F	26.490
EIF3G	1.543
EIF3H	14.717
EIF3I	18.941
EIF3J	4.034
EIF3K	1.257
EIF3L	-4.951
EIF3M	24.941
EIF4A1	4.155
EIF4A2	-2.302
EIF4A3	63.093
EIF4B	1.184
EIF4E	23.816
EIF4E1B	-13.093
EIF4E2	-6.927
EIF4E3	-9.259
EIF4EBP1	-11.699
EIF4EBP2	-3.013
EIF4EBP3	-6.430
EIF4ENIF1	-13.269
EIF4G1	13.332
EIF4G2	-10.937
EIF4G3	-9.364
EIF4H	2.520
EIF5	22.201
EIF5A	19.519
EIF5A2	-11.896
EIF5AL1	8.675
EIF5B	9.922
EIF6	4.720
ELAC1	-5.495
ELAC2	5.402
ELANE	-4.760
ELAVL1	-3.482
ELAVL2	-3.984
ELAVL3	-5.552
ELAVL4	-4.917
ELF1	-5.750
ELF2	-4.856
ELF3	-9.438
ELF4	-4.313
ELF5	-13.501
ELFN1	-5.971
ELFN2	-9.475
ELK1	2.694
ELK3	-11.423
ELK4	-10.297
ELL	25.492
ELL2	-3.062
ELL3	-14.565
ELMO1	-13.947
ELMO2	-4.837
ELMO3	-10.495
ELMOD1	-6.296
ELMOD2	-12.801
ELMOD3	-5.268
ELMSAN1	-8.076
ELN	-10.440
ELOF1	-4.074
ELOVL1	-7.079
ELOVL2	-7.281
ELOVL3	-6.887
ELOVL4	-3.469
ELOVL5	-31.527
ELOVL6	-11.162
ELOVL7	-12.280
ELP2	2.792
ELP3	7.902
ELP4	20.626
ELP5	-1.144
ELP6	14.197
ELSPBP1	-11.473
ELTD1	-6.844
EMB	-7.793
EMC1	-0.241
EMC10	-6.207
EMC2	-9.159
EMC3	1.536
EMC4	-8.255
EMC6	-11.816
EMC7	-4.807
EMC8	-9.429
EMC9	-9.158
EMCN	-13.126
EMD	-17.461
EME1	-10.963
EME2	-11.657
EMID1	-4.175
EMILIN1	-8.170
EMILIN2	-8.972
EMILIN3	-8.203
EML1	-9.304
EML2	-7.675
EML3	-9.057
EML4	-12.992
EML5	-7.074
EML6	-5.896
EMP1	-11.920
EMP2	-11.403
EMP3	-8.044
EMR1	-15.722
EMR2	-12.684
EMR3	-3.346
EMX1	-7.565
EMX2	-8.038
EN1	-9.997
EN2	-12.918
ENAH	-4.331
ENAM	-10.926
ENC1	-8.966
ENDOD1	-3.374
ENDOG	4.147
ENDOU	-6.709
ENDOV	-14.349
ENG	-14.216
ENGASE	-9.951
ENHO	-1.057
ENKD1	-9.457
ENKUR	-7.883
ENO1	-8.185
ENO2	-8.968
ENO3	-7.557
ENOPH1	-8.863
ENOSF1	-11.258
ENOX1	-10.728
ENOX2	-11.603
ENPEP	-7.240
ENPP1	-10.602
ENPP2	-8.273
ENPP3	-3.500
ENPP4	-14.402
ENPP5	-8.219
ENPP6	-14.014
ENPP7	-6.559
ENSA	-17.328
ENTHD1	-8.737
ENTHD2	-9.060
ENTPD1	-7.634
ENTPD2	-10.076
ENTPD3	-7.962
ENTPD4	-12.690
ENTPD5	-7.922
ENTPD6	-11.454
ENTPD7	-4.944
ENTPD8	-6.014
ENY2	3.721
EOGT	-6.059
EOMES	-5.324
EP300	3.063
EP400	10.928
EPAS1	-9.224
EPB41	-8.860
EPB41L1	-17.643
EPB41L2	-15.732
EPB41L3	-7.311
EPB41L4A	-8.077
EPB41L4B	-11.303
EPB41L5	-8.363
EPB42	-13.967
EPC1	-5.586
EPC2	-10.625
EPCAM	3.323
EPDR1	-19.252
EPG5	-3.535
EPGN	-8.123
EPHA1	-10.947
EPHA10	-11.807
EPHA2	-6.860
EPHA3	-10.612
EPHA4	-9.045
EPHA5	-16.688
EPHA6	-8.405
EPHA7	-12.318
EPHA8	-11.885
EPHB1	-8.864
EPHB2	-12.722
EPHB3	0.388
EPHB4	-10.206
EPHB6	-9.572
EPHX1	-12.948
EPHX2	-3.833
EPHX3	-10.415
EPHX4	-4.090
EPM2A	-8.568
EPM2AIP1	-5.433
EPN1	-4.505
EPN2	-9.511
EPN3	-5.085
EPO	-12.369
EPOR	-10.716
EPPIN	-12.284
EPPIN-WFDC6	-2.092
EPRS	10.892
EPS15	-11.109
EPS15L1	-10.226
EPS8	-6.911
EPS8L1	-4.789
EPS8L2	-8.349
EPS8L3	-3.672
EPSTI1	-16.123
EPT1	-14.532
EPX	-14.100
EPYC	-10.237
EQTN	-9.969
ERAL1	-5.373
ERAP1	-5.394
ERAP2	-9.929
ERAS	-10.399
ERBB2	-6.492
ERBB2IP	-9.484
ERBB3	-3.391
ERBB4	-4.229
ERC1	-9.365
ERC2	-6.012
ERCC1	-4.027
ERCC2	-1.567
ERCC3	12.320
ERCC4	-8.888
ERCC5	-7.218
ERCC6	-5.537
ERCC6-PGBD3	0.172
ERCC6L	-0.529
ERCC6L2	-1.993
ERCC8	-11.176
EREG	-9.489
ERF	-8.200
ERG	-4.252
ERGIC1	-12.522
ERGIC2	-4.711
ERGIC3	-12.801
ERH	9.888
ERI1	-5.324
ERI2	-1.025
ERI3	-9.892
ERICH1	-14.723
ERLEC1	-12.965
ERLIN1	-4.385
ERLIN2	6.141
ERMAP	-9.194
ERMARD	-9.442
ERMN	-10.105
ERMP1	-7.609
ERN1	-7.646
ERN2	-5.773
ERO1L	-9.230
ERO1LB	-3.782
ERP27	-15.886
ERP29	-4.182
ERP44	-8.673
ERRFI1	-7.630
ERV3-1	-11.770
ERVFRD-1	-10.940
ERVV-1	-2.231
ERVV-2	-2.033
ERVW-1	-0.917
ESAM	-3.340
ESCO1	-3.997
ESCO2	-1.672
ESD	-8.438
ESF1	15.519
ESM1	-9.226
ESPL1	21.594
ESPN	-4.299
ESPNL	-3.902
ESR1	-1.975
ESR2	-3.891
ESRP1	-6.576
ESRP2	-8.554
ESRRA	-6.738
ESRRB	-7.802
ESRRG	-10.989
ESX1	-10.828
ESYT1	-5.407
ESYT2	-7.058
ESYT3	-9.947
ETAA1	-8.721
ETF1	41.429
ETFA	-15.135
ETFB	-5.582
ETFDH	-11.158
ETHE1	-10.873
ETNK1	-13.034
ETNK2	-11.040
ETNPPL	-9.381
ETS1	-5.447
ETS2	-4.278
ETV1	-9.408
ETV2	-10.926
ETV3	-18.989
ETV3L	-6.513
ETV4	-6.508
ETV5	-2.506
ETV6	-12.993
ETV7	-20.377
EVA1A	-8.456
EVA1B	-8.821
EVA1C	-9.159
EVC	-12.362
EVC2	-10.853
EVI2A	-18.780
EVI2B	-10.730
EVI5	-14.207
EVI5L	-5.798
EVL	-12.091
EVPL	-2.108
EVPLL	-10.586
EVX1	-10.115
EVX2	-7.986
EWSR1	8.647
EXD1	-11.179
EXD2	-6.916
EXD3	-9.858
EXO1	1.826
EXO5	-11.792
EXOC1	1.606
EXOC2	-7.102
EXOC3	0.344
EXOC3L1	-7.171
EXOC3L2	-5.735
EXOC3L4	-10.259
EXOC4	-7.939
EXOC5	1.538
EXOC6	-8.443
EXOC6B	-10.987
EXOC7	-10.440
EXOC8	-8.389
EXOG	-6.865
EXOSC1	-6.257
EXOSC10	-4.337
EXOSC2	0.450
EXOSC3	16.381
EXOSC4	-1.437
EXOSC5	-1.539
EXOSC6	13.538
EXOSC7	-2.973
EXOSC8	-1.532
EXOSC9	15.304
EXPH5	-10.008
EXT1	-9.155
EXT2	-6.995
EXTL1	-4.522
EXTL2	-2.383
EXTL3	-4.456
EYA1	-14.761
EYA2	-8.884
EYA3	-5.614
EYA4	-12.236
EYS	-9.707
EZH1	-4.180
EZH2	-4.261
EZR	-6.938
F10	-10.165
F11	-12.030
F11R	-5.008
F12	-4.845
F13A1	-12.495
F13B	-5.564
F2	-4.798
F2R	-5.691
F2RL1	-7.686
F2RL2	-10.430
F2RL3	-14.064
F3	-8.854
F5	-9.751
F7	-5.155
F8	-19.326
F8A3	4.493
F9	-1.824
FA2H	-8.866
FAAH	-9.262
FAAH2	-15.044
FABP1	-5.888
FABP12	-13.201
FABP2	-11.044
FABP3	-11.424
FABP4	-7.559
FABP5	-1.303
FABP6	-8.191
FABP7	-14.688
FADD	-7.625
FADS1	-14.011
FADS2	-11.489
FADS3	-8.339
FADS6	-11.540
FAF1	-6.201
FAF2	0.656
FAH	-6.792
FAHD1	-6.220
FAHD2A	-12.834
FAHD2B	-6.739
FAIM	-11.658
FAIM2	-15.407
FAIM3	-5.066
FAM101A	-4.476
FAM102A	-10.917
FAM102B	-14.677
FAM103A1	7.757
FAM104A	-7.998
FAM104B	-0.756
FAM105A	-3.780
FAM105B	-10.195
FAM107A	-7.779
FAM107B	-12.680
FAM109A	-6.356
FAM109B	-8.710
FAM110A	-6.854
FAM110B	-8.387
FAM110C	-7.586
FAM110D	-6.744
FAM111A	-13.692
FAM111B	-13.936
FAM114A1	-3.904
FAM114A2	-8.239
FAM115A	-2.360
FAM115C	-10.072
FAM117A	-7.318
FAM117B	-8.733
FAM118A	-11.944
FAM118B	-9.617
FAM120A	-8.902
FAM120AOS	-7.483
FAM120B	-17.380
FAM120C	-23.765
FAM122A	-3.400
FAM122B	-8.588
FAM122C	-18.501
FAM124A	-9.544
FAM124B	-7.555
FAM126A	-0.773
FAM126B	-13.129
FAM127A	0.713
FAM127B	0.382
FAM127C	-2.639
FAM129A	-9.296
FAM129B	-11.584
FAM129C	-10.133
FAM131A	-14.003
FAM131B	-11.276
FAM131C	-3.255
FAM132A	-6.681
FAM133A	-6.806
FAM133B	1.288
FAM134A	-14.494
FAM134B	-11.974
FAM134C	-11.645
FAM135A	-10.949
FAM135B	-13.005
FAM136A	-1.707
FAM13A	-7.291
FAM13B	-5.951
FAM13C	-9.933
FAM149A	-8.360
FAM149B1	0.336
FAM150A	-5.593
FAM150B	-9.806
FAM151A	-9.223
FAM151B	-6.078
FAM153A	-3.276
FAM153B	-4.883
FAM154A	-14.922
FAM154B	-9.346
FAM155A	-10.687
FAM155B	-11.111
FAM156A	1.125
FAM156B	-4.089
FAM159A	-3.969
FAM159B	-11.967
FAM160A1	-3.671
FAM160A2	-8.300
FAM160B1	-7.661
FAM160B2	-10.706
FAM161A	-25.907
FAM161B	-12.256
FAM162A	-9.680
FAM162B	-5.403
FAM163A	-12.620
FAM163B	-6.506
FAM166A	-4.658
FAM166B	-15.352
FAM167A	-5.895
FAM167B	-6.848
FAM168A	4.201
FAM168B	-13.088
FAM169A	-13.316
FAM169B	-5.918
FAM170A	-8.617
FAM170B	-5.597
FAM171A1	-12.529
FAM171A2	-10.158
FAM171B	-0.425
FAM172A	-11.904
FAM173A	-3.376
FAM173B	-10.334
FAM174A	-10.650
FAM174B	-9.083
FAM175A	-2.735
FAM175B	-3.543
FAM177A1	-9.822
FAM177B	-5.389
FAM178A	-1.054
FAM178B	-20.039
FAM179A	-9.358
FAM179B	-9.862
FAM180A	-11.481
FAM181A	-14.523
FAM181B	-9.339
FAM183A	-14.198
FAM184A	-7.962
FAM184B	-14.509
FAM185A	-5.570
FAM186A	-7.279
FAM186B	-14.732
FAM187B	-7.729
FAM188A	-13.226
FAM188B	-10.183
FAM189A1	-15.994
FAM189A2	-0.653
FAM189B	-11.286
FAM192A	-11.109
FAM193A	-8.659
FAM193B	-6.330
FAM194A	-5.989
FAM194B	-11.408
FAM195A	-7.942
FAM195B	-9.555
FAM196A	-11.216
FAM196B	-13.248
FAM198A	-10.348
FAM198B	-7.336
FAM199X	-9.721
FAM19A1	-7.242
FAM19A2	-15.312
FAM19A3	-12.466
FAM19A4	-9.601
FAM19A5	-13.080
FAM200A	-6.249
FAM200B	-5.720
FAM203A	-13.427
FAM204A	6.978
FAM205A	-10.156
FAM206A	-6.483
FAM207A	-4.757
FAM208A	-11.675
FAM208B	-6.774
FAM209A	-9.318
FAM209B	-8.687
FAM20A	-9.426
FAM20B	-11.745
FAM20C	-7.228
FAM210A	-7.428
FAM210B	-11.963
FAM211A	-12.998
FAM211B	-0.324
FAM212A	-11.869
FAM212B	-8.655
FAM213A	-5.922
FAM213B	-6.467
FAM214A	-4.928
FAM214B	-7.239
FAM216A	-13.737
FAM216B	-7.253
FAM217A	-16.217
FAM217B	-12.226
FAM218A	-12.038
FAM219A	-9.026
FAM219B	-12.853
FAM21B	-1.308
FAM21C	-2.533
FAM220A	-4.533
FAM221A	-8.911
FAM221B	-9.538
FAM222A	-10.002
FAM222B	-3.244
FAM227B	-9.511
FAM228A	2.751
FAM229A	-9.864
FAM229B	-5.627
FAM24A	-14.565
FAM24B	-14.330
FAM25A	-2.520
FAM26D	-12.000
FAM26E	-7.620
FAM26F	-21.836
FAM32A	7.221
FAM35A	-1.455
FAM3A	-14.534
FAM3B	-5.399
FAM3C	-9.984
FAM3D	-9.829
FAM43A	-7.528
FAM43B	-8.317
FAM45A	-5.525
FAM46A	-8.611
FAM46B	-12.143
FAM46C	-11.429
FAM46D	-8.445
FAM47A	-10.087
FAM47B	-8.879
FAM47C	-4.799
FAM47E	-6.458
FAM47E-STBD1	-10.973
FAM49A	-18.742
FAM49B	-16.062
FAM50A	-7.363
FAM50B	-12.357
FAM53A	-8.892
FAM53B	-5.469
FAM53C	-7.488
FAM57A	-7.571
FAM57B	-7.902
FAM60A	-4.167
FAM63A	-7.654
FAM63B	-10.445
FAM64A	-7.021
FAM65A	-12.876
FAM65B	-13.175
FAM65C	-13.379
FAM69A	-13.481
FAM69B	-12.130
FAM69C	-11.166
FAM71A	-8.477
FAM71B	-9.347
FAM71C	-9.113
FAM71D	-7.030
FAM71E1	-7.645
FAM71F1	-9.585
FAM71F2	-8.806
FAM72D	-5.927
FAM73A	-14.248
FAM73B	-6.852
FAM76A	-9.511
FAM76B	-7.369
FAM78A	-12.164
FAM78B	-11.043
FAM81A	-10.124
FAM81B	-9.508
FAM83A	-9.051
FAM83B	-11.996
FAM83C	-8.757
FAM83D	-1.372
FAM83E	-8.217
FAM83F	-6.354
FAM83G	-7.480
FAM83H	-12.440
FAM84A	-9.167
FAM84B	-6.508
FAM86A	2.143
FAM86B1	4.349
FAM86B2	-0.871
FAM86C1	-1.665
FAM89A	-11.650
FAM89B	-12.123
FAM8A1	-10.804
FAM90A1	-3.986
FAM91A1	1.634
FAM92A1	-8.513
FAM92B	-7.918
FAM96A	-7.524
FAM96B	10.028
FAM98A	-8.883
FAM98B	-1.993
FAM98C	-9.019
FAM9A	-4.955
FAM9B	-6.660
FAM9C	-8.136
FAN1	-13.190
FANCA	-6.238
FANCB	-8.893
FANCC	-8.119
FANCD2	-4.097
FANCD2OS	-8.604
FANCE	-5.268
FANCF	-7.410
FANCG	-12.818
FANCI	-0.044
FANCL	-9.585
FANCM	0.350
FANK1	-12.452
FAP	-2.352
FAR1	-12.282
FAR2	-7.429
FARP1	-11.934
FARP2	-7.191
FARS2	-13.410
FARSA	0.742
FARSB	9.755
FAS	-4.885
FASLG	-14.656
FASN	-10.679
FASTK	-9.472
FASTKD1	-11.514
FASTKD2	-10.298
FASTKD3	-15.225
FASTKD5	-7.737
FAT1	-3.931
FAT2	-10.356
FAT4	-6.143
FATE1	-8.817
FAU	1.445
FAXC	-10.194
FAXDC2	-10.674
FBF1	-10.437
FBL	-1.366
FBLIM1	-2.731
FBLN1	-6.480
FBLN2	-13.285
FBLN5	-13.060
FBLN7	-5.285
FBN1	-11.660
FBN2	-3.074
FBN3	-4.516
FBP1	-4.214
FBP2	-4.310
FBRSL1	-14.186
FBXL12	-14.721
FBXL13	-10.318
FBXL14	-12.006
FBXL15	-7.076
FBXL16	-8.298
FBXL17	-14.106
FBXL18	-7.490
FBXL19	-5.829
FBXL2	-8.790
FBXL20	-11.511
FBXL22	-11.974
FBXL3	-7.971
FBXL4	-8.307
FBXL5	-6.693
FBXL6	-5.420
FBXL7	-13.727
FBXL8	-7.392
FBXO10	-9.522
FBXO11	-2.796
FBXO15	-6.919
FBXO16	-11.768
FBXO17	-8.215
FBXO18	-7.228
FBXO2	-12.130
FBXO21	-11.352
FBXO22	-8.035
FBXO24	-19.732
FBXO25	-9.618
FBXO27	-15.056
FBXO28	-7.222
FBXO3	-5.233
FBXO30	-5.041
FBXO31	-14.165
FBXO32	-15.022
FBXO33	-9.012
FBXO34	-8.297
FBXO36	-2.605
FBXO38	-9.133
FBXO39	-10.515
FBXO4	-11.074
FBXO40	-12.844
FBXO41	-2.070
FBXO42	-19.213
FBXO43	-17.280
FBXO44	-10.621
FBXO45	-11.487
FBXO46	-8.991
FBXO47	-16.373
FBXO48	-7.564
FBXO5	29.023
FBXO6	-9.499
FBXO7	12.155
FBXO8	-11.758
FBXO9	-12.965
FBXW10	-10.478
FBXW11	4.249
FBXW12	-7.294
FBXW2	-5.457
FBXW4	-9.285
FBXW5	-9.075
FBXW7	-12.947
FBXW8	-7.298
FBXW9	-6.598
FCAMR	-9.607
FCAR	-15.702
FCER1A	-8.985
FCER1G	-7.350
FCER2	-6.740
FCF1	11.860
FCGBP	-23.757
FCGR1A	4.745
FCGR1B	0.611
FCGR2A	-10.662
FCGR2B	-3.753
FCGR3A	-4.576
FCGR3B	-4.849
FCGRT	-9.757
FCHO1	-7.532
FCHO2	-13.457
FCHSD1	-7.362
FCHSD2	-5.568
FCN1	-7.090
FCN2	-12.552
FCN3	-10.140
FCRL1	-7.625
FCRL2	-6.590
FCRL3	-11.016
FCRL4	-7.042
FCRL5	-14.147
FCRL6	-3.188
FCRLA	-21.244
FCRLB	-13.496
FDCSP	-13.485
FDFT1	-6.499
FDPS	-10.740
FDX1	1.668
FDX1L	0.774
FDXACB1	-9.291
FDXR	-8.097
FECH	-3.277
FEM1A	-4.331
FEM1B	-9.338
FEM1C	-8.188
FEN1	-6.697
FER	-3.862
FER1L6	-10.231
FERD3L	-9.411
FERMT1	-6.300
FERMT2	0.964
FERMT3	-6.022
FES	-3.811
FETUB	-12.077
FEV	-6.958
FEZ1	-8.701
FEZ2	-14.934
FEZF1	-13.852
FEZF2	-11.961
FFAR1	-10.926
FFAR2	-1.014
FFAR3	-8.512
FFAR4	-2.120
FGA	-10.689
FGB	-11.620
FGD1	-20.031
FGD2	-11.596
FGD3	-7.158
FGD4	-8.613
FGD5	-13.590
FGD6	-11.400
FGF1	-1.553
FGF10	-7.706
FGF11	-5.491
FGF12	-10.092
FGF13	-14.464
FGF14	-10.401
FGF17	-9.742
FGF18	-7.652
FGF19	-3.813
FGF2	-12.652
FGF20	-9.643
FGF21	-5.835
FGF22	-10.877
FGF23	-7.863
FGF3	-11.178
FGF4	-9.567
FGF5	-13.221
FGF6	-9.911
FGF7	-11.016
FGF8	-7.619
FGF9	-17.029
FGFBP1	-7.426
FGFBP2	-9.852
FGFBP3	-8.535
FGFR1	-12.379
FGFR1OP	-15.209
FGFR1OP2	-10.719
FGFR2	-7.547
FGFR3	-8.436
FGFR4	-7.154
FGFRL1	-10.606
FGG	-6.920
FGGY	-11.929
FGL1	-12.193
FGL2	-8.935
FGR	-7.774
FH	-7.250
FHDC1	-9.916
FHIT	-13.617
FHL1	-13.067
FHL2	-6.536
FHL3	-8.703
FHL5	-9.566
FHOD1	-9.247
FHOD3	-13.366
FIBCD1	-1.173
FIBIN	-5.709
FIBP	-14.842
FICD	-9.613
FIG4	-5.570
FIGF	-5.604
FIGLA	-9.175
FIGN	-5.376
FIGNL1	-9.357
FILIP1	-10.459
FILIP1L	-9.684
FIP1L1	18.581
FIS1	-4.557
FITM1	-18.025
FITM2	-7.418
FIZ1	-9.881
FJX1	-6.131
FKBP10	-8.709
FKBP11	-32.681
FKBP14	-5.768
FKBP15	-6.342
FKBP1A	-0.233
FKBP1B	-18.108
FKBP2	-4.568
FKBP3	-7.946
FKBP4	-9.463
FKBP5	-7.407
FKBP6	-7.193
FKBP7	-5.617
FKBP8	-6.748
FKBP9	-5.538
FKBPL	-7.311
FKRP	-12.139
FKTN	-9.599
FLAD1	-9.152
FLCN	2.632
FLG	-8.321
FLG2	-15.694
FLI1	-6.876
FLII	-5.498
FLNA	-7.188
FLNB	-9.160
FLNC	-4.838
FLOT1	-10.427
FLOT2	-10.170
FLRT1	-5.113
FLRT2	-12.551
FLRT3	-8.425
FLT1	-12.783
FLT3	-7.792
FLT3LG	-14.004
FLT4	-3.379
FLVCR1	-10.115
FLVCR2	-12.788
FLYWCH1	-5.163
FLYWCH2	-10.799
FMN1	-20.178
FMN2	-7.851
FMNL1	-10.150
FMNL2	-11.286
FMNL3	-13.677
FMO1	-10.450
FMO2	-12.714
FMO3	-1.681
FMO4	-10.804
FMO5	-18.008
FMOD	-17.831
FMR1	-6.626
FMR1NB	-10.494
FN1	-9.879
FN3K	-12.277
FN3KRP	-14.777
FNBP1	-1.657
FNBP1L	-12.894
FNBP4	-11.858
FNDC1	-7.830
FNDC3A	-12.951
FNDC3B	-3.904
FNDC4	-11.126
FNDC5	-9.510
FNDC7	-6.667
FNDC8	-5.339
FNDC9	-6.626
FNIP1	-6.291
FNIP2	-5.627
FNTA	3.339
FNTB	-8.204
FOCAD	-5.560
FOLH1	-14.778
FOLR1	-7.422
FOLR2	-10.657
FOPNL	-12.469
FOS	-6.468
FOSB	-6.758
FOSL1	-9.958
FOSL2	-10.290
FOXA1	-7.722
FOXA2	-6.369
FOXA3	-8.532
FOXB1	-10.276
FOXB2	-4.205
FOXC1	-14.134
FOXC2	-11.120
FOXD2	-9.969
FOXD3	-10.916
FOXD4	-4.354
FOXE1	-7.164
FOXE3	-9.658
FOXF1	-7.250
FOXF2	-12.669
FOXG1	-10.674
FOXH1	-10.513
FOXI1	-8.552
FOXI2	-8.226
FOXJ1	-3.338
FOXJ2	-2.846
FOXJ3	-5.674
FOXK1	-3.647
FOXK2	-10.464
FOXL1	-5.667
FOXL2	-15.041
FOXM1	-4.708
FOXN1	-4.763
FOXN2	-9.855
FOXN3	-2.685
FOXN4	-7.770
FOXO1	-7.378
FOXO3	-2.652
FOXO4	-10.975
FOXP1	-24.033
FOXP2	-6.684
FOXP3	-3.661
FOXP4	-7.644
FOXQ1	-8.962
FOXR1	-9.776
FOXR2	-10.302
FOXRED1	-10.674
FOXRED2	-10.956
FOXS1	-8.706
FPGS	8.985
FPGT	-12.731
FPGT-TNNI3K	-10.257
FPR1	-6.762
FPR2	-9.690
FPR3	-11.172
FRA10AC1	-7.774
FRAS1	-6.565
FRAT1	-11.194
FRAT2	-2.314
FREM1	-17.564
FREM2	-2.701
FREM3	-8.263
FRG1	-2.952
FRG2B	-1.833
FRG2C	3.087
FRK	-4.857
FRMD1	-11.340
FRMD3	-25.645
FRMD4A	-9.437
FRMD4B	-14.465
FRMD5	-8.566
FRMD6	-9.985
FRMD7	-3.580
FRMD8	-16.709
FRMPD1	-14.905
FRMPD2	-8.380
FRMPD4	-5.376
FRRS1	-6.616
FRRS1L	-9.259
FRS2	-7.352
FRS3	-5.757
FRY	-5.469
FRYL	-9.550
FRZB	-8.097
FSBP	-5.371
FSCB	-8.253
FSCN1	-10.168
FSCN2	-4.477
FSCN3	-9.650
FSD1	-2.613
FSD1L	-7.642
FSD2	-9.603
FSHB	-12.725
FSHR	-13.965
FSIP1	-8.471
FSIP2	-6.282
FST	-14.818
FSTL1	-7.668
FSTL3	-12.154
FSTL4	-11.551
FSTL5	-6.059
FTCD	-3.160
FTH1	-3.175
FTHL17	-1.827
FTL	-8.062
FTMT	-12.323
FTO	-11.040
FTSJ1	-10.436
FTSJ2	-5.696
FTSJ3	-19.096
FUBP1	-10.819
FUBP3	-18.171
FUCA1	-8.252
FUCA2	-10.318
FUK	-5.484
FUNDC1	-12.534
FUNDC2	-7.447
FUOM	-12.042
FURIN	-7.399
FUS	-9.171
FUT1	-7.958
FUT10	-9.155
FUT11	-5.272
FUT2	-10.446
FUT3	-9.965
FUT4	-7.014
FUT5	-12.429
FUT6	-13.331
FUT7	-9.339
FUT8	-4.040
FUT9	-12.848
FUZ	-11.093
FXN	2.484
FXR1	-2.515
FXR2	-5.983
FXYD1	-10.276
FXYD2	-9.511
FXYD3	-14.564
FXYD4	-12.740
FXYD5	-11.785
FXYD6	-7.630
FXYD6-FXYD2	-4.300
FXYD7	-10.098
FYB	-7.911
FYCO1	-7.207
FYN	-11.319
FYTTD1	-8.623
