GENE	BF
ADAMDEC1	-7.536
ADAMTS1	-7.603
ADAMTS10	-10.590
ADAMTS12	-12.578
ADAMTS13	-15.090
ADAMTS14	-11.901
ADAMTS15	-6.672
ADAMTS16	-13.477
ADAMTS17	-6.764
ADAMTS18	-8.594
ADAMTS19	-16.333
ADAMTS2	-10.425
ADAMTS20	-4.751
ADAMTS3	-6.560
ADAMTS4	-6.441
ADAMTS5	-12.328
ADAMTS6	-15.634
ADAMTS7	-9.798
ADAMTS8	-7.293
ADAMTS9	-6.638
ADAMTSL1	-15.141
ADAMTSL2	-11.285
ADAMTSL3	-10.313
ADAMTSL4	-12.394
ADAMTSL5	-1.740
ADAP1	-12.131
ADAP2	-11.698
ADAR	-13.986
ADARB1	-14.309
ADARB2	-16.229
ADAT1	-9.445
ADAT2	-5.474
ADAT3	-12.725
ADC	-16.062
ADCK1	-15.613
ADCK2	-5.577
ADCK3	-10.590
ADCK4	-13.378
ADCK5	-14.671
ADCY1	-10.937
ADCY10	-12.158
ADCY2	-11.525
ADCY3	-4.205
ADCY4	-14.734
ADCY5	-11.881
ADCY6	-9.018
ADCY7	-12.280
ADCY8	-10.660
ADCY9	-13.712
ADCYAP1	-13.190
ADCYAP1R1	-8.963
ADD1	-7.808
ADD2	-15.446
ADD3	-15.395
ADH1A	-12.543
ADH1B	-8.833
ADH4	-15.869
ADH5	10.894
ADH6	-3.728
ADH7	-11.643
ADHFE1	-9.452
ADI1	-7.292
ADIG	-9.890
ADIPOQ	-15.127
ADIPOR1	-8.512
ADIPOR2	-9.568
ADIRF	-14.946
ADK	-14.063
ADM	-11.539
ADM2	-17.617
ADM5	-12.214
ADNP	-5.547
ADNP2	-10.302
ADO	-14.666
ADORA1	-9.780
ADORA2A	-10.333
ADORA2B	-14.350
ADORA3	-33.433
ADPGK	-7.020
ADPRH	-10.807
ADPRHL1	-9.966
ADPRHL2	-13.746
ADPRM	-6.888
ADRA1A	-10.861
ADRA1B	-8.871
ADRA1D	-10.294
ADRA2A	-17.761
ADRA2B	-16.210
ADRA2C	-11.042
ADRB1	-11.970
ADRB2	-5.771
ADRB3	-14.068
ADRBK1	-9.211
ADRBK2	-11.824
ADRM1	-6.278
ADSL	-3.464
ADSS	-11.141
ADSSL1	-10.048
ADTRP	-19.614
AEBP1	-15.006
AEBP2	-21.176
AEN	-5.533
AES	-10.871
AFAP1	-14.257
AFAP1L1	-8.407
AFAP1L2	-15.163
AFF1	-10.206
AFF2	-10.862
AFF3	-12.825
AFF4	-6.589
AFG3L2	22.332
AFM	-12.122
AFMID	-14.240
AFP	-4.535
AFTPH	-18.342
AGA	-12.473
AGAP1	-16.120
AGAP2	-7.549
AGAP3	-22.380
AGAP5	-0.446
AGAP6	2.886
AGAP7	-4.016
AGBL1	-9.442
AGBL2	-23.981
AGBL3	-4.790
AGBL4	-3.989
AGBL5	-9.235
AGER	-13.733
AGFG1	-6.615
AGFG2	-8.550
AGGF1	-9.515
AGK	-9.637
AGL	-6.722
AGMAT	-14.256
AGMO	-12.872
AGO1	-14.539
AGO2	-12.719
AGO3	-10.737
AGO4	-14.514
AGPAT1	-6.067
AGPAT2	-12.635
AGPAT3	-6.617
AGPAT4	-12.612
AGPAT5	-9.085
AGPAT6	-15.872
AGPAT9	-9.597
AGPS	-16.367
AGR2	-19.890
AGR3	-12.489
AGRN	-15.397
AGRP	-17.492
AGT	-9.713
AGTPBP1	-19.910
AGTR1	-4.162
AGTR2	-7.970
AGTRAP	-22.344
AGXT	-15.361
AGXT2	-12.555
AHCTF1	1.592
AHCY	-1.615
AHCYL1	-1.709
AHCYL2	-2.522
AHDC1	-10.720
AHI1	-6.560
AHNAK	-9.694
AHNAK2	-10.502
AHR	1.676
AHRR	-12.354
AHSA1	-10.836
AHSA2	-14.658
AHSG	-10.056
AHSP	-16.908
AICDA	-12.304
AIDA	-14.431
AIF1	-22.690
AIF1L	-21.836
AIFM1	-15.466
AIFM2	-13.912
AIFM3	-16.544
AIG1	-12.611
AIM1	-11.228
AIM2	-11.864
AIMP1	-9.300
AIMP2	-6.970
AIP	-13.707
AIPL1	-14.384
AIRE	-15.192
AJAP1	-14.769
AJUBA	-33.675
AK1	-6.435
AK2	2.943
AK3	-2.487
AK4	3.489
AK5	-10.092
AK6	0.042
AK7	-13.627
AK8	-9.791
AK9	-7.788
AKAP1	-16.500
AKAP10	-12.354
AKAP11	-11.749
AKAP12	-8.789
AKAP13	-10.056
AKAP14	-20.927
AKAP17A	-9.532
AKAP2	-13.777
AKAP3	-9.138
AKAP4	-11.958
AKAP5	-10.171
AKAP6	-8.996
AKAP7	-29.320
AKAP8	-13.966
AKAP8L	-8.105
AKAP9	-6.191
AKIP1	-12.987
AKIRIN1	-2.271
AKIRIN2	34.246
AKNA	-6.788
AKNAD1	-11.990
AKR1A1	-18.908
AKR1B1	-5.877
AKR1B10	-20.649
AKR1B15	-5.171
AKR1C1	-10.579
AKR1C2	-14.125
AKR1C3	-4.827
AKR1C4	-14.870
AKR1D1	-2.320
AKR1E2	-17.662
AKR7A2	-7.984
AKR7A3	-1.588
AKT1	-4.665
AKT1S1	-14.290
AKT2	-11.013
AKT3	-10.506
AKTIP	2.558
ALAD	-2.103
ALAS1	-7.043
ALAS2	-7.253
ALB	-12.409
ALCAM	-8.900
ALDH16A1	-20.383
ALDH18A1	-12.665
ALDH1A1	-14.576
ALDH1A2	-9.978
ALDH1A3	-12.718
ALDH1B1	-15.737
ALDH1L1	-15.697
ALDH1L2	-10.896
ALDH2	-10.345
ALDH3A1	-12.560
ALDH3A2	-11.701
ALDH3B2	-17.975
ALDH4A1	-12.306
ALDH5A1	-5.318
ALDH6A1	-10.840
ALDH7A1	-10.160
ALDH8A1	-13.806
ALDH9A1	-2.705
ALDOA	-7.995
ALDOB	-12.779
ALDOC	-6.101
ALG1	10.168
ALG10	-0.765
ALG10B	-0.699
ALG11	1.879
ALG12	-6.158
ALG13	-8.348
ALG14	-2.858
ALG1L	5.339
ALG2	39.350
ALG3	-8.673
ALG5	-7.594
ALG6	-15.233
ALG8	-28.316
ALG9	0.143
ALK	-13.530
ALKBH1	-12.718
ALKBH2	-10.009
ALKBH3	-9.302
ALKBH4	-10.201
ALKBH5	-11.157
ALKBH6	-11.223
ALKBH7	-3.954
ALKBH8	-10.946
ALLC	-1.561
ALMS1	-4.148
ALOX12	-9.652
ALOX12B	-5.917
ALOX15	-12.295
ALOX15B	-13.953
ALOX5	-5.046
ALOX5AP	-8.945
ALOXE3	-11.509
ALPI	-12.075
ALPK1	-9.262
ALPK2	-11.645
ALPK3	-3.856
ALPL	-10.236
ALPP	-11.549
ALPPL2	-3.479
ALS2	-14.650
ALS2CL	-11.599
ALS2CR11	-11.489
ALS2CR12	-16.316
ALX1	-17.922
ALX3	-16.589
ALX4	-14.006
ALYREF	3.931
AMACR	-3.843
AMBN	-4.612
AMBP	-11.571
AMBRA1	-10.796
AMD1	-13.352
AMDHD1	-9.312
AMDHD2	-8.710
AMELX	-10.022
AMELY	-7.590
AMER1	-9.455
AMER2	-2.373
AMER3	-11.323
AMFR	-5.656
AMH	-7.373
AMHR2	-19.369
AMICA1	-9.158
AMIGO1	-11.524
AMIGO2	-15.603
AMIGO3	-13.379
AMMECR1	-11.870
AMMECR1L	-8.237
AMN	-12.240
AMN1	-14.184
AMOT	-13.707
AMOTL1	-9.008
AMOTL2	-17.402
AMPD1	-17.036
AMPD2	-19.613
AMPD3	-9.844
AMPH	-12.094
AMT	-10.308
AMTN	-2.357
AMY1B	2.533
AMY2A	-9.089
AMY2B	-2.882
AMZ1	-14.370
AMZ2	-10.864
ANAPC1	33.465
ANAPC10	33.042
ANAPC11	-20.512
ANAPC13	-10.326
ANAPC15	-9.698
ANAPC16	-7.273
ANAPC2	15.098
ANAPC4	10.354
ANAPC5	15.547
ANAPC7	-15.978
ANG	-10.986
ANGEL1	-13.428
ANGEL2	-13.687
ANGPT1	-15.435
ANGPT2	-10.477
ANGPT4	-11.295
ANGPTL1	-16.563
ANGPTL2	-9.782
ANGPTL3	-8.943
ANGPTL4	-10.952
ANGPTL5	0.208
ANGPTL6	-8.876
ANGPTL7	-8.172
ANHX	-8.871
ANK1	-32.766
ANK2	-8.594
ANK3	-7.644
ANKAR	-12.881
ANKDD1A	-4.577
ANKDD1B	-12.307
ANKEF1	-15.999
ANKFN1	-10.689
ANKFY1	-11.146
ANKH	-13.500
ANKHD1	-11.913
ANKHD1-EIF4EBP3	0.078
ANKIB1	-11.110
ANKK1	-9.713
ANKLE1	-12.301
ANKLE2	32.719
ANKMY1	-5.380
ANKMY2	-7.638
ANKRA2	-7.672
ANKRD1	-3.558
ANKRD10	-13.312
ANKRD11	-10.312
ANKRD12	-9.968
ANKRD13A	-18.163
ANKRD13B	-11.428
ANKRD13C	-4.530
ANKRD13D	-15.002
ANKRD16	-16.308
ANKRD17	-11.922
ANKRD18A	-3.305
ANKRD2	-11.362
ANKRD22	-11.800
ANKRD23	-14.425
ANKRD24	-15.157
ANKRD26	-13.345
ANKRD27	-15.286
ANKRD28	-12.177
ANKRD29	-10.210
ANKRD30A	-14.767
ANKRD30B	-16.882
ANKRD31	-7.831
ANKRD32	-9.311
ANKRD33	-12.797
ANKRD33B	-1.748
ANKRD34A	-17.638
ANKRD34B	3.372
ANKRD34C	-4.094
ANKRD35	-16.242
ANKRD36	-5.254
ANKRD37	-7.624
ANKRD39	-5.742
ANKRD40	-12.405
ANKRD42	-10.886
ANKRD44	-10.702
ANKRD45	-14.177
ANKRD46	-20.685
ANKRD49	-10.300
ANKRD50	-10.556
ANKRD52	-5.013
ANKRD53	-8.967
ANKRD54	-6.025
ANKRD55	-16.945
ANKRD6	-8.988
ANKRD61	-14.163
ANKRD62	-11.522
ANKRD65	-8.445
ANKRD66	-13.513
ANKRD7	-6.809
ANKRD9	-10.168
ANKS1A	-16.238
ANKS1B	-46.502
ANKS3	-10.267
ANKS4B	-16.549
ANKS6	-3.878
ANKZF1	-9.315
ANLN	-10.417
ANO1	-7.707
ANO10	-9.587
ANO3	-10.159
ANO4	-9.967
ANO5	-10.354
ANO6	-15.479
ANO7	-8.245
ANO8	-3.618
ANO9	-7.913
ANP32A	-5.742
ANP32B	3.434
ANP32D	-8.645
ANP32E	-23.436
ANPEP	-16.447
ANTXR1	-11.759
ANTXR2	-15.149
ANTXRL	-8.571
ANXA1	-12.887
ANXA10	-4.345
ANXA11	-13.832
ANXA13	-1.782
ANXA2	-21.654
ANXA2R	-7.797
ANXA3	-10.966
ANXA4	-11.343
ANXA5	-11.053
ANXA6	-15.208
ANXA7	-10.129
ANXA8	-2.337
ANXA8L1	-4.154
ANXA8L2	-0.118
ANXA9	-16.809
AOAH	-3.077
AOC1	-12.425
AOC2	-11.032
AOC3	-29.104
AOX1	-10.261
AP1AR	-16.929
AP1B1	-11.417
AP1G1	-7.035
AP1G2	-9.100
AP1M1	-18.218
AP1M2	-5.750
AP1S1	-13.788
AP1S2	8.214
AP1S3	-5.662
AP2A1	-12.001
AP2A2	-10.807
AP2B1	-5.197
AP2M1	-6.508
AP2S1	-1.872
AP3B1	-3.549
AP3B2	-8.558
AP3D1	-16.216
AP3M1	-8.309
AP3M2	-9.590
AP3S1	-7.431
AP3S2	-10.157
AP4B1	-11.216
AP4E1	-12.730
AP4M1	-25.933
AP4S1	-19.232
AP5B1	-7.753
AP5M1	-10.766
AP5S1	-10.818
AP5Z1	-13.229
APAF1	-13.675
APBA1	-9.371
APBA2	-6.362
APBA3	-12.990
APBB1	-10.002
APBB1IP	-15.784
APBB2	-25.324
APBB3	-15.732
APC	-8.514
APC2	-11.396
APCDD1	-16.176
APCDD1L	-14.841
APCS	-1.197
APEH	-8.946
APEX1	-13.804
APEX2	-8.344
APH1A	1.485
APH1B	-12.759
API5	-3.081
APIP	-9.357
APITD1	-12.395
APITD1-CORT	-6.804
APLF	-8.754
APLN	-3.997
APLNR	-17.041
APLP1	-15.710
APLP2	-9.182
APMAP	-8.451
APOA1	-19.111
APOA1BP	-19.942
APOA2	-15.305
APOA4	-9.486
APOA5	-5.994
APOB	-11.729
APOBEC1	-5.825
APOBEC2	-8.966
APOBEC3A	-5.039
APOBEC3B	-14.139
APOBEC3C	-8.103
APOBEC3D	-9.881
APOBEC3F	-17.557
APOBEC3G	-18.279
APOBEC3H	-3.552
APOBEC4	-13.624
APOBR	-13.978
APOC1	-11.959
APOC2	-12.208
APOC3	-12.470
APOC4	-5.673
APOD	-11.446
APOE	-9.177
APOF	-10.832
APOH	-14.552
APOL1	-20.645
APOL2	-10.483
APOL3	-11.922
APOL5	-11.146
APOL6	-14.441
APOLD1	-11.051
APOM	-17.962
APOO	-10.593
APOOL	-7.882
APOPT1	-10.296
APP	-10.655
APPBP2	-10.652
APPL1	-11.666
APPL2	-5.281
APRT	-3.994
APTX	-10.886
AQP1	-9.642
AQP10	-3.705
AQP11	-5.767
AQP12B	-7.191
AQP2	-8.009
AQP3	-11.689
AQP4	-12.635
AQP5	-14.414
AQP6	-9.483
AQP7	-3.085
AQP8	-9.671
AQP9	-10.506
AQPEP	-12.360
AQR	42.297
AR	-13.652
ARAF	-10.971
ARAP1	-8.713
ARAP2	-12.445
ARAP3	-8.032
ARC	-7.184
ARCN1	19.286
AREG	-11.104
AREL1	-11.719
ARF1	-7.479
ARF3	-11.476
ARF4	1.688
ARF5	-9.783
ARF6	-0.671
ARFGAP1	-9.993
ARFGAP2	-18.620
ARFGAP3	-12.156
ARFGEF1	-9.284
ARFGEF2	-9.956
ARFIP1	-6.256
ARFIP2	-5.294
ARFRP1	-23.967
ARG1	-18.210
ARG2	-20.811
ARGFX	-17.537
ARGLU1	2.279
ARHGAP1	-10.661
ARHGAP10	-11.808
ARHGAP11A	-0.699
ARHGAP11B	-13.016
ARHGAP12	-10.542
ARHGAP15	-15.416
ARHGAP17	-15.066
ARHGAP18	-12.243
ARHGAP19	-10.256
ARHGAP20	-14.071
ARHGAP21	-2.972
ARHGAP22	-10.505
ARHGAP23	-15.278
ARHGAP24	-7.335
ARHGAP25	-19.946
ARHGAP26	-6.903
ARHGAP27	-12.786
ARHGAP28	-16.316
ARHGAP29	-3.956
ARHGAP30	-13.233
ARHGAP31	-5.734
ARHGAP32	-13.342
ARHGAP33	-16.506
ARHGAP35	-8.978
ARHGAP36	-22.804
ARHGAP39	-10.762
ARHGAP4	-5.726
ARHGAP44	-14.585
ARHGAP5	-16.171
ARHGAP6	-14.095
ARHGAP8	-9.958
ARHGAP9	-14.246
ARHGDIA	-17.862
ARHGDIB	-10.953
ARHGDIG	-8.558
ARHGEF1	-9.107
ARHGEF10	-13.546
ARHGEF10L	-3.763
ARHGEF11	-4.360
ARHGEF12	-10.045
ARHGEF15	-5.571
ARHGEF16	-11.466
ARHGEF17	-12.213
ARHGEF18	-17.947
ARHGEF19	-8.923
ARHGEF2	-14.287
ARHGEF25	-17.901
ARHGEF26	-5.713
ARHGEF28	-19.363
ARHGEF3	-10.777
ARHGEF33	-15.228
ARHGEF35	4.588
ARHGEF37	-12.169
ARHGEF38	-10.684
ARHGEF39	-20.081
ARHGEF4	-15.744
ARHGEF40	-2.837
ARHGEF5	6.859
ARHGEF6	-13.466
ARHGEF7	-15.664
ARHGEF9	-17.086
ARID1A	-7.776
ARID1B	-10.440
ARID2	-5.900
ARID3A	-13.240
ARID3B	-5.208
ARID3C	-4.688
ARID4A	-14.853
ARID4B	0.257
ARID5A	-13.577
ARID5B	-14.905
ARIH1	-1.487
ARIH2	-10.385
ARIH2OS	-14.245
ARL1	-7.965
ARL10	-8.847
ARL11	-10.421
ARL13A	-4.161
ARL13B	-5.381
ARL14	-16.049
ARL14EP	-7.339
ARL14EPL	-14.038
ARL15	-1.647
ARL16	-10.618
ARL2	29.464
ARL2BP	5.548
ARL3	-5.966
ARL4A	-8.173
ARL4C	-9.666
ARL4D	-8.621
ARL5A	-13.190
ARL5B	-10.997
ARL5C	-8.796
ARL6	-11.420
ARL6IP1	-9.902
ARL6IP4	-14.261
ARL6IP5	-5.040
ARL6IP6	-7.847
ARL8A	-7.029
ARL8B	-2.762
ARL9	-18.971
ARMC1	-13.634
ARMC10	4.038
ARMC12	-15.402
ARMC2	-16.867
ARMC3	-9.386
ARMC4	-17.573
ARMC5	3.916
ARMC6	-9.151
ARMC7	7.997
ARMC8	-4.163
ARMC9	-8.631
ARMCX1	-14.939
ARMCX2	-13.579
ARMCX3	-10.609
ARMCX4	-14.350
ARMCX5	-4.690
ARMCX6	-3.584
ARMS2	-9.763
ARNT	-6.556
ARNT2	-7.999
ARNTL	-8.518
ARNTL2	-10.038
ARPC1A	-8.074
ARPC1B	-10.744
ARPC2	-2.710
ARPC3	-3.491
ARPC4	-6.030
ARPC4-TTLL3	-7.964
ARPC5	-6.899
ARPC5L	-16.050
ARPP19	-3.840
ARPP21	-25.215
ARR3	-8.363
ARRB1	-7.012
ARRB2	-14.089
ARRDC1	-10.378
ARRDC2	-10.786
ARRDC3	-8.828
ARRDC4	-9.041
ARRDC5	-15.633
ARSA	-11.243
ARSB	-8.517
ARSD	-8.927
ARSE	-9.072
ARSF	-14.075
ARSG	-15.723
ARSH	-6.166
ARSI	-16.317
ARSJ	-11.325
ARSK	-9.101
ART1	-9.024
ART3	-0.745
ART4	-18.377
ART5	-14.938
ARTN	-5.220
ARV1	-11.431
ARVCF	-15.827
ARX	-9.339
AS3MT	-15.237
ASAH1	-8.815
ASAH2	-19.451
ASAH2B	-4.668
ASAP1	-9.287
ASAP2	-11.372
ASAP3	-5.787
ASB1	-16.901
ASB10	-17.762
ASB11	-9.826
ASB12	-11.719
ASB13	-14.709
ASB14	-11.310
ASB15	-21.460
ASB16	-9.311
ASB17	-5.708
ASB18	-10.318
ASB2	-13.024
ASB3	-4.234
ASB4	-13.577
ASB5	-14.049
ASB6	-3.339
ASB7	-11.950
ASB8	-9.408
ASB9	-22.224
ASCC1	0.599
ASCC2	-17.451
ASCC3	-11.446
ASCL1	-13.309
ASCL2	-10.572
ASCL3	-16.466
ASCL4	-12.798
ASCL5	-13.253
ASF1A	0.074
ASF1B	-10.265
ASGR1	-7.319
ASGR2	-12.714
ASH1L	-8.156
ASH2L	16.219
ASIC1	-2.699
ASIC2	-13.336
ASIC3	-16.593
ASIC4	-8.520
ASIC5	-12.849
ASIP	-10.654
ASL	-15.147
ASMT	-14.387
ASMTL	-11.753
ASNA1	-7.003
ASNS	-1.438
ASNSD1	-8.455
ASPA	-14.891
ASPDH	-14.634
ASPG	-8.411
ASPH	-11.779
ASPHD1	-12.283
ASPHD2	-7.602
ASPM	-12.659
ASPRV1	-11.289
ASPSCR1	-6.274
ASRGL1	-14.586
ASS1	-5.197
ASTE1	-12.171
ASTL	-5.196
ASTN1	-2.967
ASTN2	-26.888
ASUN	2.462
ASXL1	-8.203
ASXL3	-8.417
ASZ1	-10.003
ATAD1	-10.094
ATAD2	-7.097
ATAD2B	-5.448
ATAD3A	-18.856
ATAD3B	-12.333
ATAD3C	-13.091
ATAD5	-15.866
ATAT1	-10.969
ATCAY	-15.152
ATE1	-13.890
ATF1	-16.463
ATF2	-8.864
ATF3	-29.918
ATF4	-6.575
ATF5	-8.039
ATF6	-6.652
ATF6B	-12.750
ATF7	-14.205
ATF7IP	-7.565
ATF7IP2	-14.278
ATG10	-13.534
ATG12	-0.362
ATG13	-12.713
ATG14	-16.654
ATG16L1	-8.243
ATG16L2	-10.038
ATG2A	-10.194
ATG2B	-12.127
ATG3	-3.736
ATG4A	-15.235
ATG4B	-18.219
ATG4C	-3.113
ATG4D	-19.438
ATG5	-4.884
ATG7	-10.098
ATG9A	4.320
ATHL1	-6.517
ATIC	-13.339
ATL1	-15.018
ATL2	19.348
ATL3	-7.488
ATM	-19.673
ATMIN	-14.137
ATN1	-10.536
ATOH1	-9.514
ATOH7	-10.526
ATOH8	-11.314
ATOX1	-6.017
ATP10A	-4.662
ATP10B	-14.959
ATP10D	-14.904
ATP11A	-8.171
ATP11B	-10.074
ATP11C	-8.097
ATP12A	-6.537
ATP13A1	-4.382
ATP13A2	-10.789
ATP13A3	-8.912
ATP13A4	-10.199
ATP13A5	-11.598
ATP1A1	0.552
ATP1A2	-4.800
ATP1A3	-13.008
ATP1A4	-24.122
ATP1B1	-15.393
ATP1B2	-17.045
ATP1B3	-13.245
ATP1B4	-8.955
ATP2A1	-10.965
ATP2A2	27.690
ATP2A3	-6.571
ATP2B1	-10.039
ATP2B2	-11.542
ATP2B3	-13.298
ATP2B4	-7.607
ATP2C1	-12.119
ATP2C2	-5.923
ATP4A	-12.769
ATP4B	-9.152
ATP5A1	41.801
ATP5B	39.720
ATP5C1	11.158
ATP5D	23.226
ATP5F1	9.527
ATP5G1	3.664
ATP5G2	-1.792
ATP5G3	-13.068
ATP5H	4.982
ATP5I	-1.874
ATP5J	13.532
ATP5J2	-4.912
ATP5J2-PTCD1	-27.540
ATP5L	0.983
ATP5L2	3.188
ATP5O	15.442
ATP5S	-11.765
ATP5SL	-0.825
ATP6AP1	-8.746
ATP6AP1L	-0.636
ATP6AP2	-7.389
ATP6V0A1	-15.209
ATP6V0A2	-13.280
ATP6V0A4	-13.091
ATP6V0B	16.064
ATP6V0C	47.190
ATP6V0D1	39.652
ATP6V0D2	-1.761
ATP6V0E1	-13.580
ATP6V0E2	-4.819
ATP6V1A	67.687
ATP6V1B1	-16.021
ATP6V1B2	60.839
ATP6V1C1	10.331
ATP6V1C2	-6.957
ATP6V1D	13.504
ATP6V1E1	31.469
ATP6V1E2	-16.647
ATP6V1F	-0.673
ATP6V1G1	21.979
ATP6V1G2	-20.330
ATP6V1G3	-9.543
ATP6V1H	45.789
ATP7A	-4.101
ATP7B	-13.160
ATP8A1	-12.915
ATP8A2	-8.061
ATP8B1	-8.847
ATP8B2	-9.256
ATP8B3	-12.573
ATP8B4	-12.327
ATP9A	-13.797
ATP9B	-5.892
ATPAF1	-37.544
ATPAF2	-19.136
ATPIF1	2.990
ATR	-9.204
ATRAID	-7.956
ATRIP	-0.048
ATRN	-6.169
ATRNL1	-16.079
ATRX	-4.878
ATXN1	-5.307
ATXN10	-0.845
ATXN1L	-10.037
ATXN2	-8.291
ATXN2L	-13.612
